a,b,c,d,clusters,year
0.9544490021577782,7.566019746539841,3.107387226760923,-4.787561037367577,7,1975
-0.9360685228300678,-0.039350475089153625,-0.30024436096181095,-2.866862101576283,8,1975
0.6249846232653302,-0.1741115170406651,-1.071900935873682,1.4491271141495186,9,1975
1.1610252178523144,1.679895316916498,0.6793095799521252,2.9991695312974382,10,1975
1.5818832169867894,-1.1899639230807881,0.37217687717478176,-1.2610259401214552,11,1975
-0.16043606008607397,-0.21028252094905628,0.6357866006551813,-1.0086169857647829,12,1975
-1.8179791491934871,0.6107333924650918,-0.47322913505398134,-1.1129350538032885,13,1975
0.27684929389803714,-0.8735067574065153,-1.581176162636846,-0.5783132301148081,14,1975
0.03792079977400527,0.5313906891258715,1.1307870286827983,0.1921408595653617,15,1975
1.3486097254620149,-0.46420126561341357,-0.6049511844904729,0.16856759275746155,16,1975
0.3010458962661904,-0.7070448021470472,0.370814661039358,-1.121870495213655,17,1975
0.021402871458948418,-0.26132526329893024,-0.2739752489218889,-0.9197762529744923,18,1975
-0.8753260819385463,0.16873199063489516,-1.1070122129415565,0.0343394705774767,19,1975
2.2433480518158375,-1.6934683758070912,0.3054654796103869,-3.082445710682881,20,1975
2.790180133611384,0.32770846789649355,-0.45441120018751935,-1.6569480562108332,21,1975
0.37935037495159063,-2.4226609739746414,8.279054981770507,0.6521287038428913,22,1975
-0.619806678031847,-1.7334828108291898,1.460284171261308,-1.0943514805120649,23,1975
-0.9426636943537103,0.3600690470258434,-0.4612494061978578,1.4977312639036557,24,1975
0.30586752574558435,-0.13201441424275068,-0.7882050955904729,-0.27375741724948993,1,1976
-0.2593785175605092,-2.6008031851522837,6.297505460933451,5.965906576346755,2,1976
0.32810661365189303,-0.01865701306099212,1.018767405536629,0.07458451224019665,3,1976
2.0790665342196584,-0.33191060909636183,-0.5867041372417924,1.8431436754432735,1,1977
0.2028272062385842,-4.5771418421967685,7.6133749134392215,-1.2430360932920679,2,1977
1.1531077851900733,-1.4950961930421656,0.5202286761463781,1.1864450812308047,3,1977
0.20451749457315355,-0.214320456417535,-1.1339466147523867,0.7923259536429663,4,1977
0.5972406344077912,1.0626060189933628,0.7985867965159962,2.3459091102896514,5,1977
0.9108580614877181,-1.643033031607332,-0.6855877877064819,-0.01780381709475675,6,1977
-0.5090086418661827,0.6994250750189904,0.10735991889344289,-0.09099742129117194,7,1977
1.1421473085731138,-0.5425872191397632,-0.8741922742337482,-0.10173710996313182,8,1977
0.6121181498948212,-0.7632275125741126,-0.1988934607669739,0.8075293147850531,9,1977
3.1747507147394045,5.810412385039456,3.3749581741653127,-6.481741573501899,10,1977
0.20595533890803178,-0.5653101191435019,0.11878349193290065,-0.41505697252288853,11,1977
0.43990919188846356,1.3185772623326537,0.3107119513697153,-1.7980146093406724,1,1978
2.709332660606999,-2.2749172498428116,9.323346250202459,2.6920314963490526,2,1978
0.5653289053507163,-0.39033220863648926,0.07258598651282487,0.046429765027605895,3,1978
-0.8174871053812263,1.364826967931146,0.35509865004182395,1.2966242871123268,4,1978
0.6378564945730614,-1.0068922876652115,5.478561463912517,8.740777019539971,1,1979
0.2391955705898186,0.9706470154837127,0.03779649636268156,0.2779022188274131,2,1979
0.8067881181623555,-0.4891478994876025,-0.10843378626477086,-0.5545284555172039,3,1979
