general,year,conf,espe,serv,obre,admin,auxadm,prof,total,conf_f,espe_f,serv_f,obre_f,admin_f,auxadm_f,prof_f,total_f
facultad de medicina,1965,10,86,158,5,104,179,7,391,0.1,0.4186046511627907,0.06329113924050633,0,0.5865384615384616,0.10614525139664804,0.14285714285714285,0.30179028132992325
facultad de medicina,1966,12,95,158,3,94,188,22,414,0.08333333333333333,0.42105263157894735,0.06329113924050633,0,0.7021276595744681,0.14361702127659576,0.7272727272727273,0.36231884057971014
facultad de medicina,1967,6,107,158,11,121,182,18,439,0,0.48598130841121495,0.06329113924050633,0,0.7272727272727273,0.15934065934065933,0.5555555555555556,0.40774487471526194
facultad de medicina,1968,1,93,158,5,114,177,20,410,0,0.3870967741935484,0.06329113924050633,0,0.7192982456140351,0.1694915254237288,0.3,0.375609756097561
facultad de medicina,1969,5,102,158,3,120,181,18,429,0,0.4215686274509804,0.06329113924050633,0,0.7,0.143646408839779,0.5,0.3776223776223776
facultad de medicina,1970,7,103,158,4,137,188,18,457,0.14285714285714285,0.4077669902912621,0.06329113924050633,0,0.7518248175182481,0.15425531914893617,0.5,0.4026258205689278
facultad de medicina,1971,4,94,158,4,142,187,14,445,0,0.3723404255319149,0.06329113924050633,0,0.7676056338028169,0.18181818181818182,0.7142857142857143,0.42247191011235957
facultad de medicina,1972,13,113,158,10,144,206,16,502,0.07692307692307693,0.34513274336283184,0.06329113924050633,0,0.6388888888888888,0.19902912621359223,0.5,0.3605577689243028
facultad de medicina,1973,23,125,158,13,187,201,26,575,0.2608695652173913,0.248,0.06329113924050633,0,0.7005347593582888,0.22388059701492538,0.6923076923076923,0.4017391304347826
facultad de medicina,1974,57,118,158,14,180,205,12,586,0.3333333333333333,0.2457627118644068,0.06329113924050633,0,0.6444444444444445,0.22439024390243903,0.5,0.36860068259385664
facultad de medicina,1975,43,95,158,13,321,219,10,701,0.3488372093023256,0.24210526315789474,0.06329113924050633,0,0.6043613707165109,0.2146118721461187,0.6,0.4065620542082739
facultad de medicina,1976,54,130,158,14,349,74,28,635,0.4074074074074074,0.7769230769230769,0.06329113924050633,0,0.45272206303724927,0.17567567567567569,0.42857142857142855,0.4818897637795276
facultad de medicina,1977,57,91,158,15,323,193,54,733,0.47368421052631576,0.21978021978021978,0.06329113924050633,0,0.6625386996904025,0.24352331606217617,0.2777777777777778,0.4406548431105048
facultad de medicina,1978,67,90,158,14,371,207,41,790,0.4626865671641791,0.2111111111111111,0.06329113924050633,0,0.628032345013477,0.2318840579710145,0.0975609756097561,0.4240506329113924
facultad de medicina,1979,71,164,158,14,404,66,107,812,0.49295774647887325,0.2073170731707317,0.06329113924050633,0,0.4603960396039604,0.19696969696969696,0.27102803738317754,0.3657635467980296
facultad de medicina,1980,171,167,158,13,264,245,121,981,0.32748538011695905,0.20958083832335328,0.06329113924050633,0,0.7424242424242424,0.22857142857142856,0.35537190082644626,0.3934760448521916
facultad de psicologia,1973,2,16,0,9,12,19,1,49,1,0.3125,0,0,0.75,0.15789473684210525,1,0.3877551020408163
facultad de psicologia,1974,21,18,0,9,23,30,1,102,0.6190476190476191,0.2777777777777778,0,0,0.6956521739130435,0.1,1,0.37254901960784315
facultad de psicologia,1975,22,16,0,8,42,40,2,122,0.5454545454545454,0.3125,0,0,0.6428571428571429,0.075,1,0.4016393442622951
facultad de psicologia,1976,34,17,0,7,80,5,2,138,0.4117647058823529,0.6470588235294118,0,0,0.475,0,0.5,0.463768115942029
facultad de psicologia,1977,30,17,0,6,68,37,1,159,0.3333333333333333,0.17647058823529413,0,0,0.7205882352941176,0.08108108108108109,0,0.4088050314465409
facultad de psicologia,1978,19,16,0,6,52,42,10,139,0.5263157894736842,0.1875,0,0,0.6923076923076923,0.09523809523809523,0.4,0.41007194244604317
facultad de psicologia,1979,25,26,0,6,43,50,3,147,0.56,0.34615384615384615,0,0,0.7441860465116279,0.1,0.6666666666666666,0.4217687074829932
facultad de psicologia,1980,64,29,0,6,50,47,13,203,0.546875,0.3103448275862069,0,0,0.84,0.14893617021276595,0.5384615384615384,0.49261083743842365
facultad de quimica,1960,20,41,42,9,26,66,3,114,0.55,0.24390243902439024,0.09523809523809523,0,0.5769230769230769,0.09090909090909091,0.3333333333333333,0.21929824561403508
facultad de quimica,1962,3,10,42,12,26,66,3,120,0,0.7,0.09523809523809523,0,0.5769230769230769,0.09090909090909091,0.3333333333333333,0.24166666666666667
facultad de quimica,1963,4,43,42,11,28,60,2,148,0,0.16279069767441862,0.09523809523809523,0,0.5357142857142857,0.1,1,0.20270270270270271
facultad de quimica,1964,4,44,42,13,31,64,2,158,0,0.22727272727272727,0.09523809523809523,0,0.5161290322580645,0.109375,1,0.22151898734177214
facultad de quimica,1965,4,45,42,12,22,74,2,159,0,0.24444444444444444,0.09523809523809523,0,0.7272727272727273,0.12162162162162163,0,0.22641509433962265
facultad de quimica,1966,2,52,42,13,26,74,2,169,0,0.2692307692307692,0.09523809523809523,0,0.5769230769230769,0.12162162162162163,1,0.23668639053254437
facultad de quimica,1967,4,50,42,12,95,9,1,159,0,0.12,0.09523809523809523,0,0.30526315789473685,0,0,0.22012578616352202
facultad de quimica,1968,3,56,42,10,40,66,1,176,0,0.125,0.09523809523809523,0,0.55,0.16666666666666666,1,0.23295454545454544
facultad de quimica,1969,7,50,42,10,44,70,1,182,0,0.2,0.09523809523809523,0,0.6363636363636364,0.15714285714285714,1,0.27472527472527475
facultad de quimica,1970,1,61,42,11,46,77,1,197,0,0.26229508196721313,0.09523809523809523,0,0.6304347826086957,0.15584415584415584,1,0.29441624365482233
facultad de quimica,1971,1,60,42,11,46,80,2,200,0,0.25,0.09523809523809523,0,0.6304347826086957,0.1625,1,0.295
facultad de quimica,1972,1,74,42,12,47,102,2,238,0,0.28378378378378377,0.09523809523809523,0,0.5531914893617021,0.13725490196078433,1,0.2647058823529412
facultad de quimica,1973,7,63,42,12,48,115,2,247,0.42857142857142855,0.2857142857142857,0.09523809523809523,0,0.5208333333333334,0.1565217391304348,1,0.26720647773279355
facultad de quimica,1974,18,77,42,10,55,118,2,270,0.6666666666666666,0.23376623376623376,0.09523809523809523,0,0.509090909090909,0.1694915254237288,1,0.2962962962962963
facultad de quimica,1975,17,64,42,8,110,116,2,317,0.6470588235294118,0.140625,0.09523809523809523,0,0.4090909090909091,0.16379310344827586,1,0.27129337539432175
facultad de quimica,1976,18,65,42,7,158,29,5,275,0.6111111111111112,0.8307692307692308,0.09523809523809523,0,0.6962025316455697,0.27586206896551724,0.6,0.6763636363636364
facultad de quimica,1977,17,72,42,7,109,142,6,346,0.6470588235294118,0.19444444444444445,0.09523809523809523,0,0.4954128440366973,0.18309859154929578,0.5,0.31213872832369943
facultad de quimica,1978,18,66,42,6,118,138,6,352,0.5555555555555556,0.21212121212121213,0.09523809523809523,0,0.4491525423728814,0.17391304347826086,0.6666666666666666,0.29829545454545453
facultad de quimica,1979,15,98,42,10,70,153,15,361,0.6666666666666666,0.21428571428571427,0.09523809523809523,0,0.6714285714285714,0.13725490196078433,0.26666666666666666,0.2853185595567867
facultad de quimica,1980,82,141,42,8,82,184,15,512,0.32926829268292684,0.1702127659574468,0.09523809523809523,0,0.524390243902439,0.23369565217391305,0.26666666666666666,0.275390625
fcpys,1960,7,3,6,0,8,7,1,17,0.5714285714285714,0.6666666666666666,0,0,0.875,0,0,0.35294117647058826
fcpys,1962,1,3,6,0,8,7,1,19,0,0.6666666666666666,0,0,0.875,0,0,0.47368421052631576
fcpys,1963,6,3,6,0,12,7,1,28,0,0.6666666666666666,0,0,0.6666666666666666,0,0,0.35714285714285715
fcpys,1964,8,3,6,0,15,8,1,34,0,0.6666666666666666,0,0,0.6,0,0,0.3235294117647059
fcpys,1965,8,4,6,0,14,9,1,35,0,0.5,0,0,0.6428571428571429,0,0,0.3142857142857143
fcpys,1966,5,4,6,0,13,9,1,31,0.2,0.5,0,0,0.6153846153846154,0,0,0.3548387096774194
fcpys,1967,6,5,6,0,19,7,1,31,0,0.8,0,0,0.631578947368421,0,0,0.5161290322580645
fcpys,1968,7,8,6,0,25,11,1,51,0,0.875,0,0,0.72,0.09090909090909091,0,0.5098039215686274
fcpys,1969,6,9,6,0,31,15,1,62,0,0.8888888888888888,0,0,0.6451612903225806,0.13333333333333333,0,0.4838709677419355
fcpys,1970,8,12,6,0,38,15,3,73,0,0.16666666666666666,0,0,0.6842105263157895,0,0,0.3835616438356164
fcpys,1971,9,18,6,0,41,18,5,86,0.1111111111111111,0.6111111111111112,0,0,0.8292682926829268,0.16666666666666666,0.2,0.5697674418604651
fcpys,1972,10,24,6,0,41,16,7,98,0.1,0.5416666666666666,0,0,0.7560975609756098,0.0625,0.14285714285714285,0.47959183673469385
fcpys,1973,18,23,6,0,41,17,12,111,0.5,0.6086956521739131,0,0,0.7560975609756098,0.17647058823529413,0.4166666666666667,0.5585585585585585
fcpys,1974,14,8,6,0,45,23,17,107,0.35714285714285715,0.5,0,0,0.7333333333333333,0.13043478260869565,0.35294117647058826,0.4766355140186916
fcpys,1975,8,17,6,0,68,31,19,143,0.375,0.7647058823529411,0,0,0.5735294117647058,0.22580645161290322,0.2631578947368421,0.46853146853146854
fcpys,1976,11,39,6,0,69,6,18,143,0.6363636363636364,0.7948717948717948,0,0,0.36231884057971014,0,0.4444444444444444,0.4965034965034965
fcpys,1977,17,17,6,0,110,36,2,182,0.5882352941176471,0.5882352941176471,0,0,0.5909090909090909,0.16666666666666666,0.5,0.5054945054945055
fcpys,1978,17,17,6,0,96,41,12,183,0.35294117647058826,0.6470588235294118,0,0,0.6145833333333334,0.17073170731707318,0.25,0.46994535519125685
fcpys,1979,36,23,6,0,89,10,22,180,0.5555555555555556,0.6521739130434783,0,0,0.42696629213483145,0,0.3181818181818182,0.4444444444444444
fcpys,1980,81,27,6,0,89,55,26,278,0.5061728395061729,0.5925925925925926,0,0,0.6067415730337079,0.2909090909090909,0.5384615384615384,0.5071942446043165
ffyl,1960,7,4,13,6,16,26,1,25,0.7142857142857143,1,0.15384615384615385,0,0.75,0.11538461538461539,1,0.44
ffyl,1962,3,9,13,6,16,26,1,54,0.6666666666666666,0.5555555555555556,0.15384615384615385,0,0.75,0.11538461538461539,1,0.4074074074074074
ffyl,1963,2,8,13,6,16,25,1,51,0.5,0.75,0.15384615384615385,0,0.75,0.12,1,0.43137254901960786
ffyl,1964,2,8,13,6,13,27,1,50,0.5,0.75,0.15384615384615385,0,0.6923076923076923,0.1111111111111111,1,0.38
ffyl,1965,4,10,13,6,18,27,1,65,0.5,0.7,0.15384615384615385,0,0.7777777777777778,0.1111111111111111,1,0.4
ffyl,1966,3,16,13,5,22,27,1,68,0.3333333333333333,0.5625,0.15384615384615385,0,0.6818181818181818,0.1111111111111111,1,0.4117647058823529
ffyl,1967,1,13,13,4,59,4,1,77,0,0.46153846153846156,0.15384615384615385,0,0.423728813559322,0,1,0.4025974025974026
ffyl,1968,10,13,13,2,23,28,1,74,0.3,0.46153846153846156,0.15384615384615385,0,0.782608695652174,0.14285714285714285,1,0.4189189189189189
ffyl,1969,24,13,13,1,24,28,1,90,0.25,0.38461538461538464,0.15384615384615385,0,0.75,0.17857142857142858,1,0.37777777777777777
ffyl,1970,12,14,13,1,21,42,1,90,0.3333333333333333,0.14285714285714285,0.15384615384615385,0,0.6666666666666666,0.11904761904761904,1,0.2777777777777778
ffyl,1971,29,13,13,1,45,51,1,140,0.3103448275862069,0.38461538461538464,0.15384615384615385,0,0.6444444444444445,0.09803921568627451,1,0.35
ffyl,1972,20,10,13,1,61,55,1,147,0.3,0.2,0.15384615384615385,0,0.639344262295082,0.18181818181818182,1,0.3877551020408163
ffyl,1973,16,14,13,1,49,38,2,118,0.3125,0.42857142857142855,0.15384615384615385,0,0.6326530612244898,0.21052631578947367,0.5,0.423728813559322
ffyl,1974,14,13,13,1,47,34,2,111,0.6428571428571429,0.5384615384615384,0.15384615384615385,0,0.6382978723404256,0.17647058823529413,0.5,0.4774774774774775
ffyl,1975,18,11,13,1,75,28,3,133,0.6111111111111112,0.45454545454545453,0.15384615384615385,0,0.5733333333333334,0.21428571428571427,0,0.48872180451127817
ffyl,1976,24,29,13,1,73,7,4,137,0.4583333333333333,0.9655172413793104,0.15384615384615385,0,0.3835616438356164,0,0,0.48905109489051096
ffyl,1977,20,3,13,1,89,32,11,155,0.35,0.6666666666666666,0.15384615384615385,0,0.6067415730337079,0.21875,0.7272727272727273,0.5032258064516129
ffyl,1978,17,6,13,1,87,33,18,161,0.35294117647058826,0.3333333333333333,0.15384615384615385,0,0.5402298850574713,0.2727272727272727,0.6111111111111112,0.4658385093167702
ffyl,1979,22,20,13,1,75,13,17,147,0.3181818181818182,0.25,0.15384615384615385,0,0.36,0,0.5882352941176471,0.3333333333333333
ffyl,1980,65,26,13,1,72,44,26,233,0.2923076923076923,0.19230769230769232,0.15384615384615385,0,0.6527777777777778,0.22727272727272727,0.38461538461538464,0.3905579399141631
fmvz,1960,14,23,40,1,18,49,2,79,0.2857142857142857,0.2608695652173913,0,0,0.3333333333333333,0.02040816326530612,0.5,0.12658227848101267
fmvz,1962,2,65,40,1,18,49,2,134,0,0.18461538461538463,0,0,0.3333333333333333,0.02040816326530612,0.5,0.1417910447761194
fmvz,1963,5,67,40,1,16,47,2,136,0,0.2537313432835821,0,0,0.4375,0,0.5,0.17647058823529413
fmvz,1964,3,65,40,1,18,51,2,138,0,0.26153846153846155,0,0,0.3888888888888889,0.0392156862745098,0.5,0.18840579710144928
fmvz,1965,2,105,40,5,18,52,2,182,0,0.13333333333333333,0,0,0.4444444444444444,0.019230769230769232,0.5,0.12637362637362637
fmvz,1966,2,105,40,5,20,54,2,186,0,0.1619047619047619,0,0,0.55,0.05555555555555555,0.5,0.16666666666666666
fmvz,1967,2,56,40,10,25,46,2,127,0,0.17857142857142858,0,0,0.64,0.06521739130434782,0.5,0.2283464566929134
fmvz,1968,3,95,40,14,24,50,2,186,0,0.24210526315789474,0,0.07142857142857142,0.7083333333333334,0.08,0.5,0.24193548387096775
fmvz,1969,4,95,40,13,27,73,2,212,0,0.2631578947368421,0,0.07692307692307693,0.7037037037037037,0.3835616438356164,0.5,0.3443396226415094
fmvz,1970,3,91,40,12,15,98,2,219,0.3333333333333333,0.1978021978021978,0,0,0.7333333333333333,0.12244897959183673,0.5,0.1917808219178082
fmvz,1971,4,100,40,12,18,91,2,225,0.25,0.26,0,0.08333333333333333,0.8333333333333334,0.10989010989010989,0.5,0.23555555555555555
fmvz,1972,5,83,40,12,17,99,2,216,0.2,0.26506024096385544,0,0.08333333333333333,0.8823529411764706,0.12121212121212122,0.5,0.2361111111111111
fmvz,1973,6,79,40,13,17,96,2,211,0,0.22784810126582278,0,0.07692307692307693,0.8235294117647058,0.125,0.5,0.2132701421800948
fmvz,1974,6,88,40,30,21,116,2,261,0,0.23863636363636365,0,0,0.8095238095238095,0.19827586206896552,0.5,0.23371647509578544
fmvz,1975,6,85,40,13,82,107,2,293,0.16666666666666666,0.24705882352941178,0,0,0.36585365853658536,0.18691588785046728,0.5,0.24573378839590443
fmvz,1976,6,43,40,1,122,58,2,232,0.16666666666666666,0.6046511627906976,0,0,0.7622950819672131,0.5862068965517241,0.5,0.6681034482758621
fmvz,1977,7,89,40,30,68,116,6,316,0.14285714285714285,0.25842696629213485,0,0,0.5588235294117647,0.20689655172413793,0.3333333333333333,0.27848101265822783
fmvz,1978,5,94,40,34,78,119,7,337,0.2,0.24468085106382978,0,0.029411764705882353,0.5769230769230769,0.20168067226890757,0.2857142857142857,0.28486646884273
fmvz,1979,10,119,40,4,126,54,11,324,0.1,0.21008403361344538,0,0,0.746031746031746,0.5925925925925926,0.2727272727272727,0.4783950617283951
fmvz,1980,53,142,40,38,54,118,12,417,0.18867924528301888,0.18309859154929578,0,0.07894736842105263,0.5740740740740741,0.19491525423728814,0.16666666666666666,0.2278177458033573
fo,1960,16,33,54,2,18,74,7,107,0.0625,0.9393939393939394,0.07407407407407407,0,0.1111111111111111,0.13513513513513514,0,0.3364485981308411
fo,1962,4,71,54,2,18,74,7,174,0.25,0.9014084507042254,0.07407407407407407,0,0.1111111111111111,0.13513513513513514,0,0.4425287356321839
fo,1963,2,85,54,2,28,78,9,204,0,0.8588235294117647,0.07407407407407407,0,0.21428571428571427,0.10256410256410256,1,0.47058823529411764
fo,1964,3,84,54,3,28,83,9,210,0,0.8571428571428571,0.07407407407407407,0,0.25,0.12048192771084337,1,0.4666666666666667
fo,1965,4,30,54,3,26,81,8,144,0,0.5666666666666667,0.07407407407407407,0,0.2692307692307692,0.13580246913580246,1,0.24305555555555555
fo,1966,3,87,54,3,24,73,6,196,0,0.8620689655172413,0.07407407407407407,0,0.2916666666666667,0.1506849315068493,1,0.5051020408163265
fo,1967,2,98,54,10,28,81,8,225,0,0.8469387755102041,0.07407407407407407,0,0.21428571428571427,0.16049382716049382,1,0.4888888888888889
fo,1968,2,91,54,9,25,79,9,215,0,0.8461538461538461,0.07407407407407407,0,0.36,0.1518987341772152,1,0.49767441860465117
fo,1969,6,84,54,11,25,85,8,219,0,0.8214285714285714,0.07407407407407407,0,0.32,0.15294117647058825,1,0.4474885844748858
fo,1970,3,101,54,12,26,92,8,242,0,0.7425742574257426,0.07407407407407407,0,0.46153846153846156,0.13043478260869565,1,0.44214876033057854
fo,1971,2,103,54,14,25,93,9,246,0.5,0.8252427184466019,0.07407407407407407,0,0.48,0.13978494623655913,1,0.4878048780487805
fo,1972,2,102,54,14,27,91,8,244,0.5,0.7450980392156863,0.07407407407407407,0.07142857142857142,0.4444444444444444,0.14285714285714285,0.875,0.45081967213114754
fo,1973,2,124,54,13,21,136,9,305,0.5,0.7741935483870968,0.07407407407407407,0,0.7142857142857143,0.15441176470588236,1,0.46557377049180326
fo,1974,22,131,54,20,42,161,13,389,0.36363636363636365,0.8244274809160306,0.07407407407407407,0,0.5,0.2236024844720497,1,0.4781491002570694
fo,1975,29,115,54,19,105,146,12,426,0.4482758620689655,0.8434782608695652,0.07407407407407407,0,0.4666666666666667,0.1917808219178082,1,0.4671361502347418
fo,1976,30,192,54,19,242,41,15,520,0.4,0.3125,0.07407407407407407,0,0.8057851239669421,0.43902439024390244,0.6666666666666666,0.5673076923076923
fo,1977,35,167,54,18,129,255,14,600,0.45714285714285713,0.8502994011976048,0.07407407407407407,0,0.46511627906976744,0.10588235294117647,0.9285714285714286,0.43
fo,1978,35,151,54,18,133,242,16,595,0.45714285714285713,0.8543046357615894,0.07407407407407407,0,0.43609022556390975,0.10743801652892562,0.9375,0.41008403361344536
fo,1979,51,183,54,25,94,224,17,594,0.35294117647058826,0.7704918032786885,0.07407407407407407,0,0.5106382978723404,0.08035714285714286,0.7058823529411765,0.398989898989899
fo,1980,85,182,54,24,88,214,23,616,0.29411764705882354,0.7417582417582418,0.07407407407407407,0,0.4431818181818182,0.08411214953271028,0.6086956521739131,0.375
hemeroteca nacional,1960,9,22,6,0,13,10,0,38,0.4444444444444444,0.3181818181818182,0,0,0.46153846153846156,0,0,0.2894736842105263
hemeroteca nacional,1962,5,30,6,0,13,10,0,50,0.4,0.3333333333333333,0,0,0.46153846153846156,0,0,0.28
hemeroteca nacional,1963,1,38,6,0,13,10,0,62,0,0.3157894736842105,0,0,0.46153846153846156,0,0,0.2903225806451613
hemeroteca nacional,1964,1,40,6,0,13,11,0,65,0,0.3,0,0,0.46153846153846156,0,0,0.27692307692307694
hemeroteca nacional,1965,1,42,6,0,12,12,0,68,0,0.2857142857142857,0,0,0.5,0,0,0.2647058823529412
hemeroteca nacional,1966,1,44,6,0,12,13,0,70,0,0.2727272727272727,0,0,0.4166666666666667,0,0,0.24285714285714285
hemeroteca nacional,1967,1,46,6,0,12,14,0,73,0,0.2608695652173913,0,0,0.4166666666666667,0,0,0.2328767123287671
hemeroteca nacional,1968,1,44,6,0,14,14,0,73,0,0.2727272727272727,0,0,0.35714285714285715,0,0,0.2328767123287671
hemeroteca nacional,1969,1,43,6,0,10,16,0,70,0,0.3023255813953488,0,0,0.7,0,0,0.2857142857142857
hemeroteca nacional,1970,1,44,6,0,11,16,0,72,0,0.3181818181818182,0,0,0.45454545454545453,0,0,0.2638888888888889
hemeroteca nacional,1971,1,45,6,0,12,16,0,74,0,0.3333333333333333,0,0,0.25,0,0,0.24324324324324326
hemeroteca nacional,1972,1,43,6,0,12,15,0,71,0,0.32558139534883723,0,0,0.6666666666666666,0,0,0.30985915492957744
hemeroteca nacional,1973,1,41,6,0,12,11,0,65,0,0.3170731707317073,0,0,0.8333333333333334,0,0,0.35384615384615387
hemeroteca nacional,1974,1,39,6,0,18,1,0,59,0,0.358974358974359,0,0,0.7777777777777778,0,0,0.4745762711864407
hemeroteca nacional,1975,2,42,6,0,25,15,0,84,0,0.35714285714285715,0,0,0.2,0.06666666666666667,0,0.25
hemeroteca nacional,1976,2,42,6,0,24,15,0,83,0,0.38095238095238093,0,0,0.16666666666666666,0.06666666666666667,0,0.25301204819277107
hemeroteca nacional,1977,1,42,6,0,28,16,0,87,0,0.3333333333333333,0,0,0.17857142857142858,0.125,0,0.2413793103448276
hemeroteca nacional,1978,1,39,6,0,28,16,0,84,0,0.358974358974359,0,0,0.21428571428571427,0.0625,0,0.25
hemeroteca nacional,1979,2,49,6,0,19,18,0,88,0,0.30612244897959184,0,0,0.3157894736842105,0.05555555555555555,0,0.25
instituto de astronomia,1968,1,16,0,2,12,8,1,37,0,0.375,0,0,0.25,0,0,0.24324324324324326
instituto de astronomia,1969,3,17,0,2,13,7,1,40,0,0.4117647058823529,0,0,0.3076923076923077,0,0,0.275
instituto de astronomia,1970,3,9,0,2,4,8,1,24,0,0.5555555555555556,0,0,1,0,0,0.375
instituto de astronomia,1971,3,24,0,2,5,8,2,39,0,0.2916666666666667,0,0,1,0,0.5,0.3333333333333333
instituto de astronomia,1972,3,20,0,1,5,8,2,39,0,0.4,0,0,1,0,0.5,0.358974358974359
instituto de astronomia,1973,2,13,0,8,5,12,2,40,0,0,0,0,0.8,0.6666666666666666,0.5,0.325
instituto de astronomia,1974,2,9,0,2,4,8,3,25,0,0.3333333333333333,0,0,0.75,0.25,0.3333333333333333,0.32
instituto de astronomia,1975,1,9,0,3,18,8,3,39,0,0.3333333333333333,0,0,0.5,0.125,0.3333333333333333,0.3333333333333333
instituto de astronomia,1976,2,9,0,7,13,14,4,45,0,0.3333333333333333,0,0,0.5384615384615384,0.21428571428571427,0.25,0.28888888888888886
instituto de astronomia,1977,3,6,0,2,11,16,4,38,0.3333333333333333,0.16666666666666666,0,0,0.9090909090909091,0.125,0,0.3684210526315789
instituto de astronomia,1978,3,6,0,2,11,15,5,37,0,0.16666666666666666,0,0,0.9090909090909091,0.13333333333333333,0,0.35135135135135137
instituto de astronomia,1979,2,10,0,1,8,20,5,41,0.5,0.3,0,0,1,0.25,0,0.4146341463414634
instituto de astronomia,1980,15,13,0,9,11,29,6,83,0.06666666666666667,0.23076923076923078,0,0.1111111111111111,0.9090909090909091,0.2413793103448276,0,0.26506024096385544
instituto de biologia,1960,6,5,15,4,5,14,1,31,0.3333333333333333,0,0,0,0.4,0.07142857142857142,0,0.06451612903225806
instituto de biologia,1962,1,7,15,3,5,14,1,27,0,0,0,0,0.4,0.07142857142857142,0,0.1111111111111111
instituto de biologia,1963,1,16,15,2,19,14,1,50,0,0.25,0,0,0.3684210526315789,0,0,0.22
instituto de biologia,1964,1,10,15,1,6,14,1,32,0,0.2,0,0,0,0,0,0.0625
instituto de biologia,1965,1,14,15,24,6,15,1,36,0,0.21428571428571427,0,0,0,0.06666666666666667,0,0.1111111111111111
instituto de biologia,1966,2,17,15,47,6,15,1,41,0,0.17647058823529413,0,0,0.16666666666666666,0.06666666666666667,0,0.12195121951219512
instituto de biologia,1967,2,21,15,70,6,16,1,45,0,0.19047619047619047,0,0,0.16666666666666666,0.125,0,0.15555555555555556
instituto de biologia,1968,2,20,15,94,7,15,1,44,0,0.45,0,0,0.2857142857142857,0,0,0.25
instituto de biologia,1969,3,22,15,117,15,17,1,58,0,0.4090909090909091,0,0,0.5333333333333333,0,0,0.29310344827586204
instituto de biologia,1970,7,12,15,140,22,33,1,214,0,0.16666666666666666,0,0,0.3181818181818182,0,0,0.04205607476635514
instituto de biologia,1971,6,14,15,70,22,28,1,140,0,0.07142857142857142,0,0,0.5454545454545454,0,0,0.08571428571428572
instituto de biologia,1972,4,16,15,1,21,24,1,66,0,0,0,0,0.7619047619047619,0,0,0.24242424242424243
instituto de biologia,1973,3,20,15,1,11,22,1,58,0,0.35,0,0,0.5454545454545454,0,0,0.22413793103448276
instituto de biologia,1974,5,17,15,1,29,40,2,94,0,0.23529411764705882,0,0,0.4827586206896552,0.175,0,0.26595744680851063
instituto de biologia,1975,3,11,15,1,37,24,2,76,0,0.09090909090909091,0,0,0.4594594594594595,0.20833333333333334,0.5,0.3026315789473684
instituto de biologia,1976,5,14,15,1,34,34,3,91,0.2,0.14285714285714285,0,0,0.5882352941176471,0.23529411764705882,0.6666666666666666,0.3626373626373626
instituto de biologia,1977,4,19,15,1,50,37,4,107,0.25,0.21052631578947367,0,0,0.54,0.32432432432432434,0.5,0.40186915887850466
instituto de biologia,1978,2,19,15,1,50,38,4,114,0.5,0.2631578947368421,0,0,0.52,0.3157894736842105,0.5,0.40350877192982454
instituto de biologia,1979,5,38,15,1,32,36,5,117,0.4,0.21052631578947367,0,0,0.6875,0.3333333333333333,0.4,0.39316239316239315
instituto de biologia,1980,16,37,15,20,37,52,9,171,0.1875,0.24324324324324326,0,0,0.5945945945945946,0.21153846153846154,0.4444444444444444,0.28654970760233917
instituto de fisica,1960,6,5,6,2,10,10,4,22,0.6666666666666666,0,0,0,0.6,0,0,0.18181818181818182
instituto de fisica,1962,1,9,6,4,10,10,4,34,0,0.1111111111111111,0,0,0.6,0,0,0.20588235294117646
instituto de fisica,1963,1,18,6,6,17,12,4,54,0,0.05555555555555555,0,0,0.6470588235294118,0.16666666666666666,0,0.25925925925925924
instituto de fisica,1964,1,20,6,6,11,13,4,51,0,0.15,0,0.16666666666666666,0.5454545454545454,0,0,0.19607843137254902
instituto de fisica,1965,1,21,6,6,12,13,4,51,0,0.14285714285714285,0,0.16666666666666666,0.5,0,0,0.19607843137254902
instituto de fisica,1966,1,23,6,6,13,12,4,51,0,0.13043478260869565,0,0,0.46153846153846156,0.08333333333333333,0,0.19607843137254902
instituto de fisica,1967,1,24,6,6,14,12,4,51,0,0.125,0,0,0.42857142857142855,0.08333333333333333,0,0.19607843137254902
instituto de fisica,1968,1,26,6,6,7,11,4,51,0,0.11538461538461539,0,0,0.42857142857142855,0.09090909090909091,0,0.13725490196078433
instituto de fisica,1969,1,31,6,6,14,11,4,46,0,0.06451612903225806,0,0,0.42857142857142855,0.09090909090909091,0,0.17391304347826086
instituto de fisica,1970,1,35,6,6,13,11,4,59,0,0.08571428571428572,0,0,0.38461538461538464,0.09090909090909091,0,0.15254237288135594
instituto de fisica,1971,1,36,6,6,12,11,4,59,0,0.1111111111111111,0,0,0.5,0.09090909090909091,0,0.1864406779661017
instituto de fisica,1972,2,49,6,6,13,13,4,81,0,0.061224489795918366,0,0,0.5384615384615384,0.07692307692307693,0,0.13580246913580246
instituto de fisica,1973,2,33,6,6,14,11,4,58,0,0.06060606060606061,0,0,0.5714285714285714,0.09090909090909091,0,0.1896551724137931
instituto de fisica,1974,2,21,6,6,11,10,4,42,0,0.09523809523809523,0,0,0.36363636363636365,0.1,0,0.16666666666666666
instituto de fisica,1975,2,17,6,6,42,9,4,70,0,0.11764705882352941,0,0,0.2619047619047619,0.1111111111111111,0,0.2
instituto de fisica,1976,1,19,6,6,42,17,4,79,1,0.05263157894736842,0,0,0.30952380952380953,0.11764705882352941,0,0.21518987341772153
