group,year,point,a,b,c,d,e,w,type,dimx,dimy,dist,udist,wdist,clusters,clusterg,id,phase,rweight,rel,det.ord,pos
1,1967,enap,-1.6380246573054096,3.708656255070674,-1.990705512814536,1.5647738472263626,-0.02865574705564853,0.02744272412841425,row,38.57973402385694,26.355928632835628,4.780029458897625,5.205254167946179,0.3622941491623369,1,2,enap,1967,NA,NA,NA,0.6428571428571429
1,1967,facultad de arquitectura,-1.0879450958875725,1.5514863354066928,-0.0973841550909831,-0.19877246697068113,-0.40791056467082065,0.08886736778762712,row,38.57973402385694,26.355928632835628,1.9078072617295236,2.8850389079426684,0.1849097679067773,1,2,facultad de arquitectura,1967,NA,NA,NA,0.6785714285714286
3,1967,facultad de economia,-0.5663332173346093,-0.7119143496155177,-0.03555655026271803,-0.32796787780542086,0.21898828460606015,0.04687029915890171,row,38.57973402385694,26.355928632835628,0.9676686165128184,2.319577964604585,0.14097605511906108,3,4,facultad de economia,1967,NA,NA,NA,0.75
3,1967,fcpys,-0.5323753321346069,-0.0677752470722069,-0.3064809670844136,-0.08231344420236643,-1.29962041947019,0.0242073647759435,row,38.57973402385694,26.355928632835628,0.6234765951201257,2.1991988644053633,0.13812403811789317,3,4,fcpys,1967,NA,NA,NA,0.7857142857142857
3,1967,facultad de ciencias,0.2491026396235618,0.4406604299429092,0.6967677702682703,-1.2738366456074293,0.7360483049282679,0.07439929541349186,row,38.57973402385694,26.355928632835628,1.5376536882412437,2.635727187751865,0.16325081829253743,3,4,facultad de ciencias,1967,NA,NA,NA,0.8214285714285714
3,1967,facultad de medicina,0.7674405730494783,0.2504925312886319,1.4909161503234936,0.7574049378011122,-0.7986144707182015,0.17732880617932562,row,38.57973402385694,26.355928632835628,1.856934233755959,2.910552215393975,0.1716290409172337,3,1,facultad de medicina,1967,NA,NA,NA,0.8571428571428571
3,1967,facultad de derecho,-0.6572443944351134,-0.1825194937981446,0.4117249750783177,-1.5496987625367622,0.6084672189186092,0.0916354233355857,row,38.57973402385694,26.355928632835628,1.742517509049457,2.771481853745609,0.1675863207151561,3,4,facultad de derecho,1967,NA,NA,NA,0.8928571428571429
3,1967,eneo,0.5576753099071963,0.4960160273486048,1.1029965701868958,-0.8265465323627166,-0.34205371287089315,0.01588034167224661,row,38.57973402385694,26.355928632835628,1.5674228066069684,2.681286053730175,0.16742175794058828,3,1,eneo,1967,NA,NA,NA,0.9285714285714286
3,1967,facultad de contaduria y administracion,-0.742801126514606,-0.8363600954336031,-0.24053476219646056,-0.9659032638655916,-0.3901677739052758,0.100617482458239,row,38.57973402385694,26.355928632835628,1.4973569413323544,2.603132102789144,0.15651551154510115,3,4,facultad de contaduria y administracion,1967,NA,NA,NA,0.9642857142857144
5,1968,enap,-0.9133235645096276,-0.5359378622069959,4.379744427529706,1.0667183174570882,-0.4727654136472456,0.02459242912203949,row,44.07970158659757,19.556733713379177,4.630490097701492,5.040222424827151,0.3518646425424213,5,6,enap,1968,NA,NA,NA,0.10714285714285714
2,1968,fo,2.242734946907944,-0.6391100923850759,0.39332193830139406,-0.6398964899504732,-2.1239288251411335,0.035443199321777,row,44.07970158659757,19.556733713379177,2.449998248421974,3.2113020862615937,0.21507923094455883,2,3,fo,1968,NA,NA,NA,0.21428571428571427
2,1968,facultad de quimica,2.133748181410855,-1.57425634916915,0.12753374580290214,-0.6434182450188873,0.8084426530483116,0.08238175706615716,row,44.07970158659757,19.556733713379177,2.7315593072300692,3.4408898110408273,0.2274804487175085,2,3,facultad de quimica,1968,NA,NA,NA,0.25
4,1968,escuela nacional de musica,-0.473355151915026,-0.15791334833942383,-1.158782374151783,2.482372454778443,1.4355789524228757,0.01650758091907335,row,44.07970158659757,19.556733713379177,2.7845917690598494,3.5774461960718136,0.23294616135599608,4,1,escuela nacional de musica,1968,NA,NA,NA,0.32142857142857145
4,1968,facultad de ingenieria,-0.6551538693180254,-0.93341724545168,-0.8296312938530953,0.8725934215208925,-0.4877272086600688,0.13186384269079182,row,44.07970158659757,19.556733713379177,1.6583732117985026,2.721254738146404,0.1651216701971626,4,5,facultad de ingenieria,1968,NA,NA,NA,0.35714285714285715
7,1968,facultad de medicina,0.6943254532082115,1.61157712223786,-0.29944464260218073,0.8889406943633393,-0.3981251493430734,0.17091282400607935,row,44.07970158659757,19.556733713379177,1.9897616208911997,3.004707498311261,0.17953760232655905,7,4,facultad de medicina,1968,NA,NA,NA,0.42857142857142855
7,1968,ffyl,-0.16430128917094602,0.3461814187977372,0.29056780905067314,0.6600223450516599,3.3673566672135262,0.04930219871453413,row,44.07970158659757,19.556733713379177,0.8166367833792757,2.2837200971109364,0.1445606093833508,7,2,ffyl,1968,NA,NA,NA,0.4642857142857143
7,1968,fmvz,0.820222983771636,-1.1053920798865182,0.3777998298762974,1.70643577084788,0.2389126853934505,0.03589655964132537,row,44.07970158659757,19.556733713379177,2.2247051815615584,3.0759237043174643,0.2053014767979645,7,1,fmvz,1968,NA,NA,NA,0.5
1,1968,facultad de arquitectura,-0.9259556301903658,-0.1238989673539344,1.5536438058652524,-0.03711266050236073,-0.27636589300755826,0.1004997787399384,row,44.07970158659757,19.556733713379177,1.8132653441417883,2.7535246281321992,0.17959867027200213,1,2,facultad de arquitectura,1968,NA,NA,NA,0.5714285714285714
3,1968,facultad de contaduria y administracion,-0.9308334528164098,-0.7294994459531122,-0.9996504002308388,-0.4585155573335264,-0.38636233411950544,0.11090100432178931,row,44.07970158659757,19.556733713379177,1.6149791941466514,2.690082481948166,0.16251589511802506,3,5,facultad de contaduria y administracion,1968,NA,NA,NA,0.7142857142857143
3,1968,facultad de economia,-0.7192507968221175,-0.01066719600133628,-0.6996766113158969,-0.31054401676199445,0.06274467906760284,0.04426165100678137,row,44.07970158659757,19.556733713379177,1.050438215493397,2.3570134157857865,0.14493401771813802,3,5,facultad de economia,1968,NA,NA,NA,0.75
3,1968,fcpys,-0.5943836720667081,0.28080556943256196,0.30238212203284404,-0.5837195187828685,-1.5540783589456808,0.02626092545427569,row,44.07970158659757,19.556733713379177,0.9296812043797802,2.255804118733083,0.14537129897619486,3,2,fcpys,1968,NA,NA,NA,0.7857142857142857
6,1968,eneo,0.5029044386651681,1.01397388383962,0.04076043973457005,-1.3186740587529016,0.2774363413103274,0.01484192191048132,row,44.07970158659757,19.556733713379177,1.738280356620628,2.6758841742138784,0.1754526321944815,6,7,eneo,1968,NA,NA,NA,0.8928571428571429
6,1968,facultad de ciencias,0.19010482327509404,0.9808224622247114,0.19764093717259376,-1.5134335168000863,0.02985163499640537,0.07191838589594088,row,44.07970158659757,19.556733713379177,1.824197219616711,2.7090636928129137,0.17684664512398263,6,7,facultad de ciencias,1968,NA,NA,NA,0.9285714285714286
6,1968,facultad de derecho,-0.6636273210268959,0.46495283540381765,-0.20619975967049264,-1.6613764655917924,0.6724195839988462,0.08441594118901528,row,44.07970158659757,19.556733713379177,1.8599119499787695,2.769083379502264,0.175994118981861,6,7,facultad de derecho,1968,NA,NA,NA,0.9642857142857144
1,1969,enap,-0.7285600344274614,-1.1610309457616783,2.6918661292127464,1.5642329732338318,-1.5343007335301797,0.02270056987045227,row,48.442023536553755,22.070512092208386,3.4017290651866987,3.7557567044338978,0.27111474359746135,1,2,enap,1969,NA,NA,NA,0.10714285714285714
1,1969,ffyl,0.1313144058051929,0.05854804006388225,1.0328371195384998,2.016066313610766,2.539855544709295,0.04810720671971661,row,48.442023536553755,22.070512092208386,2.2697901318271656,2.8634100766475243,0.2071419674057731,1,2,ffyl,1969,NA,NA,NA,0.14285714285714285
1,1969,fmvz,0.7571047923502104,-1.144182591343446,1.4365251591509636,0.05107143550752025,1.199895168181852,0.03322491957106494,row,48.442023536553755,22.070512092208386,1.9871019836262955,2.7541515026962564,0.19389062484122857,1,2,fmvz,1969,NA,NA,NA,0.17857142857142858
1,1969,facultad de arquitectura,-0.9185397556317484,-0.872190403334271,1.3935325649546246,0.24073344154495427,-1.131698959265822,0.10182354289828946,row,48.442023536553755,22.070512092208386,1.8985038798515856,2.658444046105117,0.1817874824789705,1,2,facultad de arquitectura,1969,NA,NA,NA,0.21428571428571427
4,1969,escuela nacional de musica,-0.7084284434934629,-0.5724094950330083,0.6784336351914096,-1.0796455747602478,3.256504815804569,0.0164767996209295,row,48.442023536553755,22.070512092208386,1.5669812551568478,2.578870611268344,0.16877778563962195,4,3,escuela nacional de musica,1969,NA,NA,NA,0.2857142857142857
4,1969,facultad de contaduria y administracion,-0.918567865957766,-0.5679545396900532,-1.150302924292908,-0.8946840053211104,0.20070042604631733,0.1255479377253565,row,48.442023536553755,22.070512092208386,1.8138344937008408,2.8103240154685065,0.1698336884372585,4,3,facultad de contaduria y administracion,1969,NA,NA,NA,0.32142857142857145
4,1969,fcpys,-0.5062488291165028,0.508266459722387,0.30057650274240205,-0.4294891594463612,-1.7049353782157677,0.02438368258325529,row,48.442023536553755,22.070512092208386,0.8884986455495327,2.261553315531941,0.1466350909319808,4,3,fcpys,1969,NA,NA,NA,0.35714285714285715
4,1969,facultad de ingenieria,-0.5818934992481412,-0.6389822185493848,-0.3722242446179631,-0.7460886190818736,0.21747938948300863,0.12957876184492617,row,48.442023536553755,22.070512092208386,1.2008736136223706,2.3866157909757013,0.14646515249337955,4,3,facultad de ingenieria,1969,NA,NA,NA,0.39285714285714285
2,1969,facultad de quimica,2.46915699415089,-1.4006496115795053,-0.6332170700451472,0.23897890370692695,-0.09144902052255492,0.08614499353980774,row,48.442023536553755,22.070512092208386,2.9183266387427578,3.5762720782682753,0.23947284861301216,2,4,facultad de quimica,1969,NA,NA,NA,0.5
2,1969,facultad de medicina,0.47068227402889473,1.5571697468103465,0.7261213799476062,-0.9315933479633416,0.22730759378511808,0.17612770642098022,row,48.442023536553755,22.070512092208386,2.010332770427069,2.9933815867374873,0.1809357064839136,2,1,facultad de medicina,1969,NA,NA,NA,0.5357142857142857
2,1969,fo,1.728967689220762,-0.02789467746222665,-0.19076069280387745,-0.8786748729372749,-1.6602497331875272,0.03356036115424802,row,48.442023536553755,22.070512092208386,1.9489911640770603,2.919979905340794,0.19164328314753745,2,1,fo,1969,NA,NA,NA,0.5714285714285714
3,1969,eneo,0.49101648499160994,0.8312107296191034,-0.8763987563146821,1.6057474961667328,0.13104780247534442,0.01334742060476418,row,48.442023536553755,22.070512092208386,2.0684555269773366,2.771203499506433,0.1944976736132534,3,4,eneo,1969,NA,NA,NA,0.6785714285714286
3,1969,facultad de ciencias,0.13499395018344232,1.1861315780113568,-0.7313248131590774,1.2087965777714655,-1.0763993545174364,0.06863927951238814,row,48.442023536553755,22.070512092208386,1.8496368929376403,2.652471018245307,0.18115180827647423,3,4,facultad de ciencias,1969,NA,NA,NA,0.7142857142857143
3,1969,facultad de derecho,-0.5784382028206037,0.7205832912291178,-1.2394136417843138,1.677001489852833,-0.11256406629454824,0.0794748926060631,row,48.442023536553755,22.070512092208386,2.2808575594478917,2.946260721958552,0.20055331253795783,3,4,facultad de derecho,1969,NA,NA,NA,0.75
3,1969,facultad de economia,-0.7376277491518176,-0.02293473080214417,-0.8030898655535188,0.33912524153675777,0.6654201236451855,0.04086192532775778,row,48.442023536553755,22.070512092208386,1.1421821044815388,2.3244368149345407,0.1525053840980909,3,4,facultad de economia,1969,NA,NA,NA,0.7857142857142857
1,1970,facultad de derecho,-0.6028093520626232,-0.7849345420605205,-0.5689972696728938,0.16306626517365466,0.4411768814291392,0.07876937809013267,row,47.43356767297778,18.29499831759932,1.153191159342982,2.395886781773736,0.1444655879299046,1,5,facultad de derecho,1970,NA,NA,NA,0
1,1970,fmvz,0.7955850753823441,1.3419344862238047,1.1921816757172592,0.9178445368641144,-0.5587447309524325,0.03271122854487725,row,47.43356767297778,18.29499831759932,2.167366955375852,2.983196950879115,0.20444464649581204,1,6,fmvz,1970,NA,NA,NA,0.03571428571428571
1,1970,facultad de contaduria y administracion,-0.8751744475200265,0.371124002777017,-1.341063276719925,0.4473785715993379,-0.03959815855211678,0.12749579433172545,row,47.43356767297778,18.29499831759932,1.7036025468172633,2.7466546312881808,0.16151688659638974,1,3,facultad de contaduria y administracion,1970,NA,NA,NA,0.07142857142857142
1,1970,facultad de arquitectura,-0.8554119542513455,0.8504351721978028,0.363896970875282,-1.6247185719947614,-0.323304319586355,0.10418738043585486,row,47.43356767297778,18.29499831759932,2.0559914973520965,2.9997269962244495,0.18933556252796385,1,4,facultad de arquitectura,1970,NA,NA,NA,0.10714285714285714
1,1970,enap,-0.6742850053631357,2.6639628340975787,3.516078785573748,-2.3083726063966115,1.526013059092731,0.01953746888999265,row,47.43356767297778,18.29499831759932,5.024216592289271,5.415849713037543,0.37932130784750695,1,6,enap,1970,NA,NA,NA,0.14285714285714285
1,1970,facultad de economia,-0.6726495854338461,-0.00539940299738659,-0.2565732660697675,1.1206638702899647,1.1183440492101684,0.03880279808418842,row,47.43356767297778,18.29499831759932,1.3319924809742898,2.4180587298464404,0.15395247514628885,1,2,facultad de economia,1970,NA,NA,NA,0.17857142857142858
1,1970,facultad de ingenieria,-0.4285390897712335,0.6738251669320136,-0.5595462510136077,0.3058891907085418,-0.850593242286065,0.13152515430375358,row,47.43356767297778,18.29499831759932,1.0219326352889526,2.330202644671316,0.1389290554609963,1,3,facultad de ingenieria,1970,NA,NA,NA,0.21428571428571427
1,1970,escuela nacional de musica,-0.6879245504060622,0.2073494863586504,0.066668625761434,1.099805424756764,-0.30075167534335917,0.01914782066994075,row,47.43356767297778,18.29499831759932,1.3153899325028695,2.404620636968536,0.15588120499361585,1,2,escuela nacional de musica,1970,NA,NA,NA,0.25
1,1970,fcpys,-0.512015798275122,-0.487603690617153,-0.1883651270651027,-1.2279947704145835,1.2457675748754822,0.02443387814354396,row,47.43356767297778,18.29499831759932,1.4294649747533503,2.584841183627345,0.16139841995625973,1,4,fcpys,1970,NA,NA,NA,0.2857142857142857
1,1970,ffyl,-0.21459308141039385,0.2378306477572933,1.9822459598289857,2.46212735545363,1.275262888437482,0.0577335636233512,row,47.43356767297778,18.29499831759932,3.17710304638255,3.7710969113929065,0.25572107894057317,1,2,ffyl,1970,NA,NA,NA,0.32142857142857145
2,1970,eneo,0.46449661678932747,-0.6747945147853028,-0.05063076327355991,0.4463484585205631,0.4443924822055344,0.01571793716733003,row,47.43356767297778,18.29499831759932,0.9342885875394228,2.291004697781931,0.14537296177998138,2,5,eneo,1970,NA,NA,NA,0.3928571428571429
2,1970,facultad de ciencias,0.19467239106032713,-1.6432485496267502,-0.2609513691304479,-0.9463334293558106,2.1149834979716235,0.07090144409682272,row,47.43356767297778,18.29499831759932,1.9240077214655211,2.897368062973695,0.17876817780411672,2,1,facultad de ciencias,1970,NA,NA,NA,0.42857142857142855
2,1970,facultad de quimica,2.6086080889865353,1.0609526978011423,-0.7670627103196384,0.01287870574448528,0.2898885687976244,0.08466961876058715,row,47.43356767297778,18.29499831759932,2.9187339466834024,3.668356764743101,0.23814280399183568,2,6,facultad de quimica,1970,NA,NA,NA,0.4642857142857143
2,1970,fo,1.7946065578633563,-0.27176902639851297,-0.2686669471876391,-0.8964570407847418,0.15920244198929095,0.03347738284362805,row,47.43356767297778,18.29499831759932,2.042128364163091,2.9844681909815756,0.1940346711224912,2,1,fo,1970,NA,NA,NA,0.5
2,1970,facultad de medicina,0.3345201811537757,-1.3540735461529902,0.84446836485778,-0.08359595696515523,-1.3934842222649997,0.16088915201427115,row,47.43356767297778,18.29499831759932,1.6326463252208,2.6702730389581735,0.16234779067931138,2,1,facultad de medicina,1970,NA,NA,NA,0.5357142857142857
1,1971,facultad de contaduria y administracion,-0.8402925522024118,-0.06623017950584918,-1.252696482403181,0.21291130916015544,0.08931825486489306,0.1247861739189372,row,43.17247046041019,20.875766179656733,1.524813992773484,2.5492350031725244,0.14866648238616503,1,5,facultad de contaduria y administracion,1971,NA,NA,NA,0.07142857142857142
1,1971,facultad de economia,-0.6772747448486399,0.06764296628159848,-0.01881933281435518,0.9006436415790172,1.0511904397163865,0.03732174675301111,row,43.17247046041019,20.875766179656733,1.129065891479082,2.3258979560393263,0.14566437194512533,1,2,facultad de economia,1971,NA,NA,NA,0.10714285714285714
1,1971,facultad de arquitectura,-0.8473958080958612,0.4101165604806534,-0.1907383764857808,-1.4780803796402353,-1.4173109325163942,0.09988279272036708,row,43.17247046041019,20.875766179656733,1.7627756481471977,2.7603226446357145,0.17119835233877703,1,2,facultad de arquitectura,1971,NA,NA,NA,0.14285714285714285
1,1971,facultad de ingenieria,-0.31461747139463864,0.31654721161711435,-0.6935676297872936,0.02707977773036288,-0.3095697539795522,0.13293310292236707,row,43.17247046041019,20.875766179656733,0.8252003768419017,2.1664525697642536,0.12777701332104133,1,2,facultad de ingenieria,1971,NA,NA,NA,0.17857142857142858
1,1971,enap,-0.8066079097731818,3.1398708877403023,3.025394806955919,-4.147048769827723,2.007955409158386,0.01873519127039545,row,43.17247046041019,20.875766179656733,6.071279333803808,6.41362198123559,0.4505194739568387,1,4,enap,1971,NA,NA,NA,0.21428571428571427
1,1971,ffyl,-0.7762480054387386,1.8109453828502684,1.4091474615413382,2.4940278252172132,-0.27345798838929036,0.06002356415668079,row,43.17247046041019,20.875766179656733,3.4767737209862286,4.1011479075652515,0.2738549928621344,1,3,ffyl,1971,NA,NA,NA,0.25
1,1971,fcpys,-0.4458124131564654,-0.7774801351135711,0.16756188880995015,-0.6701126752204608,0.6921370815713351,0.02541447533994113,row,43.17247046041019,20.875766179656733,1.1315264258042268,2.346808578685828,0.14396432532094247,1,2,fcpys,1971,NA,NA,NA,0.2857142857142857
1,1971,facultad de derecho,-0.6394647496642397,-0.5916228797887629,-0.580028687759552,0.2216850111526511,0.6912020989618417,0.0781807979127941,row,43.17247046041019,20.875766179656733,1.0698178913939125,2.2502122419706234,0.1334697519648166,1,5,facultad de derecho,1971,NA,NA,NA,0.32142857142857145
1,1971,escuela nacional de musica,-0.6314804320611641,-0.3356056156834132,-0.33164255007994775,0.09874805273081128,0.5870038729198178,0.0223597323787522,row,43.17247046041019,20.875766179656733,0.7944410766671466,2.115753981385039,0.12756684088877732,1,2,escuela nacional de musica,1971,NA,NA,NA,0.35714285714285715
2,1971,facultad de quimica,2.6319799899344147,1.018873766734089,-0.978691628398014,-0.05749014817450887,-0.7575010033333038,0.08129209742081099,row,43.17247046041019,20.875766179656733,2.9877357380778435,3.7162294457641183,0.2410667173840045,2,1,facultad de quimica,1971,NA,NA,NA,0.42857142857142855
2,1971,facultad de medicina,0.4469069105615596,-1.2471279836342484,1.3434480189918043,0.08618866830203244,-0.817573560859561,0.17188311361787667,row,43.17247046041019,20.875766179656733,1.888739013349379,2.8933305722740363,0.1703390280219709,2,1,facultad de medicina,1971,NA,NA,NA,0.4642857142857143
2,1971,eneo,0.41873521126513485,0.15563526916621878,-0.07076986824687084,0.6339628188875683,-0.3928762257841144,0.01645423381175834,row,43.17247046041019,20.875766179656733,0.7787674519041289,2.1989274649644392,0.14007609698426904,2,2,eneo,1971,NA,NA,NA,0.5
2,1971,fo,1.5944281824157556,-0.3217451476014505,-0.2784549535510363,-0.5988080896656688,2.449185651503984,0.03545292647269858,row,43.17247046041019,20.875766179656733,1.7555140154076945,2.779296888274934,0.1771883662635386,2,1,fo,1971,NA,NA,NA,0.5357142857142857
2,1971,facultad de ciencias,0.20745615509325063,-1.2604340699793106,0.12012616589178846,-0.14705223120488478,1.5792658489113285,0.06469923205788954,row,43.17247046041019,20.875766179656733,1.2914281844085953,2.457099981185545,0.14724330706318947,2,1,facultad de ciencias,1971,NA,NA,NA,0.5714285714285714
2,1971,fmvz,0.8545168823025449,1.655193020611463,0.8966436264332294,0.6380081091783629,1.5023022437817657,0.0305808192457197,row,43.17247046041019,20.875766179656733,2.163535804608198,3.0065546774300618,0.20426868796168324,2,3,fmvz,1971,NA,NA,NA,0.6071428571428571
1,1972,facultad de economia,-0.3867465595076453,-0.132052897472611,0.1996074066764848,-0.8085053873207197,0.31888441773404336,0.03549932157417401,row,40.52585109043753,19.29478693579768,0.9276502288840612,2.178603007001773,0.12121692416233672,1,5,facultad de economia,1972,NA,NA,NA,0.10714285714285714
1,1972,fcpys,-0.3107918816855873,0.04668602854794903,0.3958969816466834,-0.7233428544933095,1.8529069695410432,0.03904625479029858,row,40.52585109043753,19.29478693579768,0.8824570721608681,2.152546768791699,0.12222833841928105,1,5,fcpys,1972,NA,NA,NA,0.14285714285714285
1,1972,facultad de ciencias,0.10288465786914958,-0.04991976508906867,-1.0155044792120511,1.2869656085065189,-1.1585143591056468,0.07064712077961025,row,40.52585109043753,19.29478693579768,1.643352384776221,2.988077601902539,0.1625125656237173,1,1,facultad de ciencias,1972,NA,NA,NA,0.17857142857142858
1,1972,facultad de ingenieria,-0.17342370868437665,0.4849213683960271,0.00189751236900778,-0.6932363102503373,0.511653451010748,0.1320340003675323,row,40.52585109043753,19.29478693579768,0.8635998486936014,2.1591770607823904,0.12318267897694173,1,5,facultad de ingenieria,1972,NA,NA,NA,0.21428571428571427
1,1972,fmvz,0.20713560941234577,1.6424260511260251,-0.17769800664646057,0.08018889895415558,0.9358767372556962,0.02976878120729384,row,40.52585109043753,19.29478693579768,1.666875920752849,2.688849279821399,0.1708998852151569,1,7,fmvz,1972,NA,NA,NA,0.25
1,1972,escuela nacional de musica,-0.553235572019146,0.5819815988294497,0.8002562074174151,-1.5212958418516875,-5.008071775246496,0.02492945512199857,row,40.52585109043753,19.29478693579768,1.8972409481846984,2.660331762335595,0.1703204426789472,1,2,escuela nacional de musica,1972,NA,NA,NA,0.2857142857142857
1,1972,facultad de quimica,0.5519385837620945,1.766863660155339,-1.956136498533305,0.5516623490957971,0.01337031390163137,0.08598320424127012,row,40.52585109043753,19.29478693579768,2.7490443325139116,3.6339589961347984,0.22308697686293996,1,7,facultad de quimica,1972,NA,NA,NA,0.32142857142857145
1,1972,facultad de arquitectura,-0.3636426529581538,-0.6261234506476964,0.43339108431374407,0.48483520680415854,-0.527725611717653,0.07652658272029225,row,40.52585109043753,19.29478693579768,0.973221230872455,2.5034973443919863,0.12700371559842896,1,3,facultad de arquitectura,1972,NA,NA,NA,0.35714285714285715
1,1972,ffyl,-0.5210276383797721,0.942781021740238,0.6975215229613576,-1.885963869083632,0.21256440272425717,0.04553674597939974,row,40.52585109043753,19.29478693579768,2.281162389088599,2.9387424999827005,0.19231055362480295,1,2,ffyl,1972,NA,NA,NA,0.3928571428571429
1,1972,enap,-0.3523184726586807,3.76578902372091,5.498622806381728,3.5729885644757013,0.12474713724856872,0.0160308324762907,row,40.52585109043753,19.29478693579768,7.570098765940166,7.867690287097666,0.5541614622817201,1,6,enap,1972,NA,NA,NA,0.42857142857142855
1,1972,eneo,-0.00929257357392225,0.7680016840306918,-0.7467076011590261,-0.1863051895528713,-0.2189120340619496,0.01562486756666704,row,40.52585109043753,19.29478693579768,1.0872878201656653,2.40181451871381,0.14152019934499377,1,7,eneo,1972,NA,NA,NA,0.4642857142857143
1,1972,facultad de derecho,-0.46108509818042825,-0.3400095283947901,0.0715795893849527,-0.9911403749383364,0.4221624682722886,0.08700823756361076,row,40.52585109043753,19.29478693579768,1.147034797908384,2.323393845319418,0.1283531068966381,1,5,facultad de derecho,1972,NA,NA,NA,0.5
1,1972,facultad de contaduria y administracion,-0.38920886242575975,-0.695719749892243,0.16062634129213743,-0.36096759862336025,-0.381770384173551,0.11157162002279256,row,40.52585109043753,19.29478693579768,0.8897235175905449,2.3482159974190067,0.11997985738119891,1,3,facultad de contaduria y administracion,1972,NA,NA,NA,0.5357142857142857
1,1972,facultad de medicina,-0.2977452323769158,-1.0732889717288825,-0.0296539144949928,1.025283515357167,0.3686035040054856,0.18512686027189493,row,40.52585109043753,19.29478693579768,1.514162171547702,2.9232375692506003,0.1434523802729996,1,1,facultad de medicina,1972,NA,NA,NA,0.5714285714285714
2,1972,fo,4.425568454295134,-0.7710671485385232,0.9495740442333476,-0.5199844962209027,-0.08483616268432649,0.0446661153168744,row,40.52585109043753,19.29478693579768,4.6208522409831865,5.350582243532043,0.3495331300534997,2,4,fo,1972,NA,NA,NA,0.6785714285714286
1,1973,ffyl,-0.6622769483325016,-0.5208160318983341,1.301797540854801,-1.5119357460519849,-1.4209888083383375,0.05302588950835859,row,31.660124649117165,22.032214162308,2.1657531329632924,2.9518009697403325,0.17091618911782736,1,4,ffyl,1973,NA,NA,NA,0.07142857142857142
1,1973,facultad de economia,-0.18453593564022164,-0.5828298074403904,-0.206515137523972,-0.612210625826165,-0.0428345922838363,0.03432912534293585,row,31.660124649117165,22.032214162308,0.8894911176535852,2.170914641731553,0.11020106491473618,1,3,facultad de economia,1973,NA,NA,NA,0.10714285714285714
1,1973,escuela nacional de musica,-0.5021599724044851,-1.0721744148296923,2.175821217929496,-2.874130572237279,-1.3790642982915675,0.0179339335663842,row,31.660124649117165,22.032214162308,3.7942782096680583,4.223433720040626,0.25874392630629545,1,4,escuela nacional de musica,1973,NA,NA,NA,0.14285714285714285
1,1973,facultad de derecho,-0.16257743236165223,-0.7270559686469029,-0.4977494734821265,-0.7928588284961605,0.1314498272909377,0.07273215325972754,row,31.660124649117165,22.032214162308,1.1964202703625646,2.303695593359909,0.1166092031717577,1,3,facultad de derecho,1973,NA,NA,NA,0.17857142857142858
1,1973,facultad de contaduria y administracion,-0.06936994396732057,-0.7848047525486236,-0.5624758771164144,-0.8382889930749631,0.3008329227982038,0.09525466456087246,row,31.660124649117165,22.032214162308,1.2805616880874775,2.351595820297632,0.11950401684719644,1,3,facultad de contaduria y administracion,1973,NA,NA,NA,0.21428571428571427
1,1973,facultad de ingenieria,-0.03998963094630937,-0.37055297869444337,0.2962194915319679,-0.1903202675862048,-0.2073305604992311,0.12484952584147448,row,31.660124649117165,22.032214162308,0.5127148057352049,2.097121781202222,0.10672361727821995,1,3,facultad de ingenieria,1973,NA,NA,NA,0.25
2,1973,enap,-0.7190790519147047,0.766871627724868,4.9520899557739035,0.07639741717642883,6.320023258310525,0.0144824052180659,row,31.660124649117165,22.032214162308,5.063022641835601,5.381955172735394,0.3349354649670004,2,2,enap,1973,NA,NA,NA,0.35714285714285715
2,1973,facultad de quimica,0.6671760792526034,-0.28281312820564364,1.1985781780601097,2.108976341571752,-1.2527216881947278,0.07712356708874529,row,31.660124649117165,22.032214162308,2.53169469811105,3.272921518950503,0.18624923281268,2,2,facultad de quimica,1973,NA,NA,NA,0.39285714285714285
2,1973,fmvz,0.4001839465834611,-0.27969731153857985,1.570997407496979,1.1831366836356063,-0.4397402359903886,0.0281586921047965,row,31.660124649117165,22.032214162308,2.026381761591708,2.8490854470748572,0.16638891240371834,2,2,fmvz,1973,NA,NA,NA,0.42857142857142855
2,1973,eneo,0.12401898415353088,-0.3631450986730787,0.6869908495982572,0.6624539444869824,-0.9151131241566166,0.01366353412582493,row,31.660124649117165,22.032214162308,1.0286188444311386,2.284132893834636,0.12593739056941075,2,3,eneo,1973,NA,NA,NA,0.4642857142857143
3,1973,facultad de medicina,-0.151042935843632,-0.01427619778842986,-0.9975957455327872,0.41198935306243606,0.4754103213055761,0.17484378308708834,row,31.660124649117165,22.032214162308,1.0899313174844916,2.4369608259686,0.1150032916092288,3,3,facultad de medicina,1973,NA,NA,NA,0.5357142857142857
3,1973,facultad de arquitectura,-1.491353525868734,2.159200853786752,-0.15718294835110197,0.13335806723995366,-0.40437818460792785,0.11527156571970008,row,31.660124649117165,22.032214162308,2.632256545146173,3.719628857251788,0.1903803757773666,3,4,facultad de arquitectura,1973,NA,NA,NA,0.5714285714285714
3,1973,ents,0.14020436793832844,-0.3199750673437753,-1.9054471662330543,0.4564664227061379,1.76986275476847,0.00239172334661702,row,31.660124649117165,22.032214162308,1.9902592310737703,3.0246033335565583,0.157055849908929,3,3,ents,1973,NA,NA,NA,0.6071428571428571
