general,year,admin_conf,admin_espe,admin_serv,admin_obre,admin_admin,admin_auxadm,admin_prof,admin_total,admin_conf_f,admin_espe_f,admin_serv_f,admin_obre_f,admin_admin_f,admin_auxadm_f,admin_prof_f,admin_total_f,docen_emet,docen_tct,docen_mtt,docen_catt,docen_ayut,docen_tect,docen_totalf,docen_eme_f,docen_tc_f,docen_mt_f,docen_cat_f,docen_ayu_f,docen_total_f,inv_tc,inv_ay,inv_eme,inv_mt,inv_tec,inv_total,inv_tc_f,inv_ay_f,inv_eme_f,inv_mt_f,inv_tec_f,inv_total_f,n,fem,pert,perm,pern,num_Salones_de_clase,cap_Salones_de_clase,num_bibliotecas,cap_bibliotecas,num_auditorios,cap_auditorios,num_laboratorios,cap_laboratorios,num_talleres_de_docencia,cap_talleres_de_docencia,num_cubiculos,cap_cubiculos,num_cafeterias,cap_cafeterias,num_oficinas_administrativas,cap_oficinas_administrativas
ents,1973,4,1,0,8,8,5,2,26,0.25,0,0,0,1,0.6,0,0.4615384615384616,0,0,2,20,16,0,38,0,0,0,0.65,0.75,0.6578947368421053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350,0.8942857142857142,1,1,1,6,360,1,65,0,0,1,2,1,60,0,0,0,0,0,0
ents,1974,4,1,0,4,11,5,2,25,0.5,0,0,0,0.9090909090909092,0.6,0,0.6,0,0,2,23,16,0,41,0,0,0,0.6086956521739131,0.625,0.5853658536585366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414,0.8913043478260869,1,1,1,6,367,1,65,0,0,1,2,1,60,0,0,0,0,0,0
ents,1975,4,2,0,4,17,3,2,26,0.5,0.5,0,0,0.5882352941176471,0,0,0.5,0,0,2,35,10,0,47,0,0,0,0.6,0.9,0.6382978723404256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,509,0.8840864440078585,1,1,1,6,330,1,65,0,0,1,40,1,60,0,0,0,0,0,0
ents,1976,5,2,0,4,11,13,2,31,0.4,0.5,0,0,1,0.2307692307692308,0,0.5483870967741935,0,0,4,45,6,0,55,0,0,0.5,0.5777777777777777,0.8333333333333334,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,737,0.8710990502035278,1,1,1,6,330,1,72,0,0,1,40,1,60,0,0,0,0,0,0
ents,1977,5,2,0,4,12,13,2,32,0.6,0.5,0,0,0.9166666666666666,0.2307692307692308,0,0.5625,0,0,4,38,6,0,48,0,0,0.5,0.4473684210526316,1,0.5208333333333334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,854,0.8887587822014051,1,1,1,6,360,1,200,0,0,1,40,2,93,0,0,0,0,0,0
ents,1978,14,3,0,4,13,13,2,43,0.6428571428571429,0.3333333333333333,0,0,0.8461538461538461,0.15384615384615383,0,0.5348837209302325,0,0,4,40,6,0,50,0,0,0.5,0.5,1,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1110,0.8837837837837837,1,1,1,6,360,1,200,0,0,1,40,2,93,0,0,0,0,0,0
ents,1979,21,6,0,4,16,21,2,66,0.47619047619047616,0,0,0,0.6875,0.3333333333333333,0,0.42424242424242425,0,0,5,100,4,0,109,0,0,0.6,0.44,1,0.4678899082568808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1261,0.8604282315622522,1,1,1,6,360,1,200,0,0,1,40,2,93,0,0,0,0,0,0
escuela nacional de musica,1959,10,4,11,1,9,10,1,26,0.6,0.25,0.09090909090909093,0,0.4444444444444444,0,1,0.3076923076923077,0,1,0,94,26,0,121,0,0,0,0.2872340425531915,0.19230769230769232,0.2644628099173554,7,0,0,0,0,7,0,0,0,0,0,0,918,0.5185185185185185,0.40631808278867104,0.4012605042016807,0.3333333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
escuela nacional de musica,1961,3,6,11,1,9,10,1,28,0.3333333333333333,0.16666666666666666,0.09090909090909093,0,0.4444444444444444,0,1,0.21428571428571427,0,1,0,84,21,0,106,0,0,0,0.28647816349384103,0.2805944055944056,0.28168044077134985,1,0,0,0,0,1,0,0,0,0,0,0,569,0.5149384885764499,0.4358523725834798,0.5358361774744027,0.5,25,423,1,30,1,119,2,10,1,2,2,4,0,0,4,18
escuela nacional de musica,1962,3,6,11,1,10,10,1,29,0,0.16666666666666666,0.09090909090909093,0,0.6,0,1,0.2413793103448276,0,1,0,88,21,0,110,0,0,0,0.2857222844344905,0.3688811188811189,0.2988980716253443,1,0,0,0,0,1,0,0,0,0,0,0,524,0.549618320610687,0.4561068702290077,0.59375,0.42857142857142855,26,430,1,30,1,107,2,10,1,2,2,4,0,0,4,18
escuela nacional de musica,1963,3,6,11,1,10,10,1,30,0,0.16666666666666666,0.09090909090909093,0,0.5,0,1,0.2,0,0,0,91,22,0,113,0,0,0,0.28496640537513995,0.4571678321678322,0.31611570247933884,1,0,0,0,0,1,0,0,0,0,0,0,547,0.6087751371115173,0.4588665447897623,0.5525525525525525,0.42857142857142855,26,430,1,30,1,107,2,10,1,2,2,4,0,0,4,18
escuela nacional de musica,1964,4,7,11,3,9,11,1,31,0,0.14285714285714285,0.09090909090909093,0,0.6666666666666666,0.09090909090909093,1,0.25806451612903225,0,0,0,95,22,0,117,0,0,0,0.28421052631578947,0.5454545454545454,0.3333333333333333,1,0,0,0,0,1,0,0,0,0,0,0,550,0.5818181818181818,0.4672727272727273,0.546875,0.42857142857142855,26,430,1,30,1,107,2,10,1,2,2,4,0,0,4,18
escuela nacional de musica,1965,4,7,11,5,11,11,1,33,0,0,0.09090909090909093,0,0.6363636363636364,0.09090909090909093,1,0.24242424242424243,0,0,0,95,15,0,110,0,0,0,0.3368421052631579,0.3333333333333333,0.33636363636363636,1,0,0,0,0,1,0,0,0,0,0,0,570,0.5228070175438596,0.5,0.6308724832214765,0.42857142857142855,28,584,1,35,1,150,2,10,1,2,2,4,0,0,4,18
escuela nacional de musica,1966,3,7,11,7,9,18,1,41,0,0,0.09090909090909093,0,0.6666666666666666,0.1111111111111111,1,0.1951219512195122,1,0,0,116,25,0,142,0,0,0,0.3017241379310345,0.32,0.3028169014084507,1,0,0,0,0,1,0,0,0,0,0,0,522,0.4885057471264368,0.5210727969348659,0.6745098039215687,0.5,30,738,1,40,1,194,2,10,1,2,2,4,0,0,4,18
escuela nacional de musica,1967,2,9,11,8,11,21,1,41,0,0.1111111111111111,0.09090909090909093,0,0.6363636363636364,0.23809523809523808,1,0.3170731707317073,0,1,0,111,27,0,139,0,0,0,0.22522522522522523,0.2962962962962963,0.23741007194244604,1,0,0,0,0,1,0,0,0,0,0,0,609,0.5073891625615764,0.4400656814449918,0.56957928802589,0.42857142857142855,34,899,1,43,1,197,2,7,1,2,2,4,0,0,4,22
escuela nacional de musica,1968,2,8,11,9,13,18,1,39,0,0,0.09090909090909093,0,0.6153846153846154,0.16666666666666666,1,0.28205128205128205,1,2,1,96,22,0,122,0,0.5,0,0.28125,0.2727272727272727,0.2786885245901639,1,0,0,0,0,1,0,0,0,0,0,0,729,0.51440329218107,0.48148148148148145,0.6586666666666666,0.5,37,1060,1,46,1,200,1,4,1,2,2,3,0,0,4,26
escuela nacional de musica,1969,1,6,11,10,9,19,1,35,0,0,0.09090909090909093,0,0.6666666666666666,0.21052631578947367,1,0.2857142857142857,0,3,0,100,17,0,120,0,0.3333333333333333,0.3333333333333333,0.3,0.2352941176470588,0.2916666666666667,1,0,0,0,0,1,0,0,0,0,0,0,1335,0.4217228464419476,0.501123595505618,0.3836589698046181,0.42857142857142855,37,1060,1,46,1,200,2,7,1,2,2,3,0,0,4,26
escuela nacional de musica,1970,1,8,11,11,10,20,1,39,0,0.75,0.09090909090909093,0,0.8,0.2,1,0.4615384615384616,0,0,0,81,19,0,100,0,0.25,0.6666666666666667,0.3703703703703703,0.2631578947368421,0.35,1,0,0,0,0,1,0,0,0,0,0,0,2254,0.43611357586512867,0.419698314108252,0.40996948118006105,0.35714285714285715,37,1060,1,46,1,200,2,10,1,2,2,3,0,0,4,26
escuela nacional de musica,1971,1,6,11,12,10,21,1,37,0,0,0.09090909090909093,0,0.8,0.1904761904761905,1,0.32432432432432434,0,0,1,76,20,0,97,0,0.16666666666666669,1,0.3947368421052632,0.25,0.3711340206185567,1,0,0,0,0,1,0,0,0,0,0,0,2497,0.3844613536243493,0.3648378053664397,0.3697916666666667,0.38461538461538464,38,760,1,30,2,1000,1,70,1,2,3,6,0,0,4,26
escuela nacional de musica,1972,1,6,11,14,8,22,1,37,0,0,0.09090909090909093,0,0.875,0.18181818181818185,1,0.2972972972972973,0,0,0,84,18,0,102,0,0.08333333333333334,0.875,0.4166666666666667,0.3333333333333333,0.4019607843137255,1,0,0,0,0,1,0,0,0,0,0,0,1520,0.45,0.3355263157894737,0.31871345029239767,0.35714285714285715,37,760,1,32,2,1000,1,54,1,2,3,6,0,0,4,26
escuela nacional de musica,1973,1,6,11,15,10,21,1,39,0,0,0.09090909090909093,0,0.8,0.23809523809523808,1,0.358974358974359,0,1,0,84,21,0,106,0,0,0.75,0.34523809523809523,0.3333333333333333,0.33962264150943394,1,0,0,0,0,1,0,0,0,0,0,0,1576,0.399746192893401,0.2880710659898477,0.2873015873015873,0.42857142857142855,37,760,1,35,2,1000,1,38,1,2,3,6,0,0,4,26
escuela nacional de musica,1974,2,6,11,16,12,23,1,43,0,0,0.09090909090909093,0,0.75,0.21739130434782608,1,0.32558139534883723,0,1,0,82,23,0,106,0,0,0.625,0.34146341463414637,0.4782608695652174,0.3679245283018868,1,0,0,0,0,1,0,0,0,0,0,0,1491,0.4520456069751844,0.24480214621059693,0.29376854599406527,0.4,37,760,1,38,2,1000,1,21,1,2,3,6,0,0,4,26
escuela nacional de musica,1975,3,4,11,17,28,6,1,41,0.3333333333333333,1,0.09090909090909093,0,0.6785714285714286,0,0,0.5853658536585366,0,1,0,85,25,0,111,0,0,0.5,0.35294117647058826,0.44,0.36936936936936937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1367,0.43306510607168985,0.23043160204828092,0.2652027027027027,0.3888888888888889,62,800,1,40,2,1000,1,5,1,2,3,6,0,0,4,26
escuela nacional de musica,1976,2,6,11,18,14,23,1,64,0.5,0,0.09090909090909093,0,0.5714285714285714,0.13043478260869565,0,0.1875,0,0,0,92,26,0,118,0,0,0.375,0.31521739130434784,0.4230769230769231,0.3389830508474576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1409,0.4237047551454933,0.18310858765081617,0.21105527638190957,0.5555555555555556,49,321,1,40,2,1000,2,20,2,52,3,6,0,0,4,26
escuela nacional de musica,1977,4,6,11,10,15,23,1,49,0.5,0,0.09090909090909093,0,0.5333333333333333,0.21739130434782608,0,0.30612244897959184,0,1,0,88,32,0,121,0,0,0.25,0.3409090909090909,0.40625,0.35537190082644626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1743,0.4125071715433161,0.1962134251290878,0.21835883171070933,0.4375,49,880,1,30,2,1000,1,10,3,60,3,6,0,0,4,26
escuela nacional de musica,1978,7,10,11,1,13,28,2,61,0.42857142857142855,0,0.09090909090909093,0,0.6923076923076923,0.25,0,0.3114754098360656,0,1,0,86,24,0,111,0,0,0.125,0.32558139534883723,0.625,0.38738738738738737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1934,0.42295760082730094,0.18510858324715615,0.2114914425427873,0.4117647058823529,49,880,1,30,2,1000,1,10,3,60,3,6,0,0,4,26
escuela nacional de musica,1979,11,10,11,1,13,28,1,64,0.4545454545454546,0,0.09090909090909093,0,0.6923076923076923,0.2857142857142857,0,0.34375,0,1,1,121,30,0,153,0,0,0,0.34710743801652894,0.4666666666666667,0.3660130718954248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2143,0.4713019132057863,0.25571628558096127,0.2702970297029703,0.5333333333333333,49,880,1,30,2,1000,1,10,3,60,3,6,0,0,4,26
facultad de arquitectura,1959,7,6,40,1,28,63,1,56,0.5714285714285714,0.6666666666666666,0,0,0.7857142857142857,0.03174603174603174,0,0.14285714285714285,0,0,41,174,218,0,433,0,0,0,0,0.01376146788990825,0.0069284064665127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6556,0.05674191580231848,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
facultad de arquitectura,1961,2,12,40,1,28,63,1,105,0,0.4166666666666667,0,0,0.7857142857142857,0.03174603174603174,0,0.2761904761904762,1,0,36,247,141,0,425,0,0,0,0.01341463414634146,0.01032110091743119,0.0177533824754553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7830,0.05261813537675607,0.5,0.5,0.5,50,2600,1,70,1,463,1,32,3,242,26,40,1,56,16,47
facultad de arquitectura,1962,19,12,40,2,13,65,1,109,0.7368421052631579,0.5,0,0,0.7692307692307693,0.01538461538461538,0,0.28440366972477066,2,0,30,387,106,0,525,0,0,0,0.02682926829268292,0.00688073394495412,0.0285783584843979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8076,0.06067360079247152,0.5,0.5,0.5,50,3140,1,76,1,464,1,32,3,200,26,40,1,56,16,47
facultad de arquitectura,1963,3,11,40,2,31,58,1,105,0,0.4545454545454546,0,0,0.6129032258064516,0.03448275862068965,0,0.24761904761904763,2,27,25,359,53,0,466,0,0,0,0.04024390243902439,0.00344036697247706,0.0394033344933405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7508,0.06632924880127863,0.5,0.5,0.5,50,3140,1,76,1,464,1,32,3,200,26,40,1,56,16,47
facultad de arquitectura,1964,4,15,40,3,51,65,1,138,0,0.3333333333333333,0,0,0.5490196078431373,0.01538461538461538,0,0.2463768115942029,2,1,24,410,1,0,438,0,0,0,0.05365853658536585,0,0.0502283105022831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6568,0.06912302070645554,0.5,0.5,0.5,50,3140,1,76,1,464,1,32,3,200,26,40,1,56,16,47
facultad de arquitectura,1965,4,15,40,3,36,82,1,141,0,0.2,0,0,0.6944444444444444,0.02439024390243902,0,0.2127659574468085,2,0,26,378,2,0,408,0,0,0,0.05555555555555555,0.5,0.05392156862745098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6536,0.06272949816401469,0.5,0.5,0.5,34,2296,1,58,1,460,1,32,10,427,26,40,1,56,16,47
facultad de arquitectura,1966,8,22,40,3,29,67,2,118,0,0.2272727272727273,0,0,0.6551724137931034,0.01492537313432835,0.5,0.211864406779661,2,0,22,456,3,0,483,0,0,0,0.04166666666666666,0,0.03933747412008281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6688,0.06848086124401914,0.5,0.5,0.5,17,1453,1,40,1,456,1,32,18,654,26,40,1,56,16,47
facultad de arquitectura,1967,13,14,40,3,25,68,2,123,0.07692307692307693,0.2857142857142857,0,0,0.8,0.01470588235294117,0.5,0.21138211382113825,3,0,24,459,10,0,496,0,0,0,0.0718954248366013,0.3,0.07258064516129033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7146,0.07836551917156451,0.5,0.5,0.5,47,3592,2,40,1,457,1,32,18,654,28,49,1,56,18,72
facultad de arquitectura,1968,4,11,40,3,41,72,3,134,0,0.3636363636363637,0,0,0.7073170731707317,0.01388888888888888,0.6666666666666666,0.26865671641791045,4,19,4,499,18,0,544,0,0,0,0.0781563126252505,0.3333333333333333,0.08272058823529412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6585,0.07987851176917236,0.49992406985573273,0.5,0.3333333333333333,77,5730,2,40,1,458,1,32,18,654,31,58,1,56,20,98
facultad de arquitectura,1969,3,14,40,4,50,71,2,142,0.3333333333333333,0.2857142857142857,0,0,0.74,0.01408450704225352,0.5,0.3028169014084507,2,0,22,564,33,0,621,0,0.5,0,0.07446808510638298,0.18181818181818185,0.07729468599033816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7836,0.09086268504338949,0.5,0.5,0.2857142857142857,77,5730,2,40,1,458,1,32,18,654,31,58,1,56,20,98
facultad de arquitectura,1970,9,14,40,4,54,72,1,154,0.5555555555555556,0.35714285714285715,0,0,0.7962962962962963,0.01388888888888888,0,0.35064935064935066,2,1,22,571,45,0,641,0,1,0.04545454545454545,0.0893169877408056,0.2,0.0967238689547582,10,0,0,1,0,1,0.3,0,0,0,0,0,8760,0.0995433789954338,0.5,0.5,0.5,77,5730,2,40,1,458,1,32,18,654,31,58,1,56,20,98
facultad de arquitectura,1971,8,14,40,4,71,74,1,172,0.5,0.35714285714285715,0,0,0.6338028169014085,0.02702702702702703,0,0.32558139534883723,2,0,0,574,62,0,638,0,0.5,0.04058441558441558,0.08885017421602788,0.2258064516129032,0.10188087774294673,10,0,0,2,0,5,0.3,0,0,0,0,0.2,9310,0.119656283566058,0.5,0.5,0.5,89,2370,2,170,1,450,4,120,4,120,30,30,1,56,20,98
facultad de arquitectura,1972,6,14,40,4,80,46,1,151,0.5,0.42857142857142855,0,0,0.5375,0,0,0.3443708609271523,2,2,28,4161,52,0,4245,0,0,0.03571428571428571,0.01201634222542658,0.25,0.01507656065959952,10,0,0,2,0,9,0.3,0,0,0,0,0.2222222222222222,7641,0.14356759586441564,0.4995419447716268,0.4995442114858706,0.4,79,6105,2,180,1,450,6,124,8,486,30,30,1,56,20,98
facultad de arquitectura,1973,1,13,40,4,29,73,1,120,1,0.4615384615384616,0,0,0.6896551724137931,0.0136986301369863,0,0.23333333333333336,2,1,23,561,51,0,638,0,0,0.04347826086956521,0.0766488413547237,0.21568627450980393,0.08620689655172414,10,0,0,3,0,13,0.3,0,0,0,0,0.2307692307692308,9979,0.15111734642749777,0.5777131977152019,0.5013262599469496,0.3333333333333333,79,6105,3,191,1,450,6,128,8,852,30,30,1,56,20,98
facultad de arquitectura,1974,9,11,40,3,81,67,1,172,0.5555555555555556,0.4545454545454546,0,0,0.6419753086419753,0.01492537313432835,0,0.36627906976744184,2,3,19,638,64,0,726,0,0.3333333333333333,0,0.0987460815047022,0.171875,0.10330578512396696,1,0,0,4,0,5,0,0,0,0,0,0,9614,0.14998959850218432,0.5268358643644685,0.5,0.2222222222222222,46,5192,4,202,1,450,1,131,8,1217,30,30,1,56,20,98
facultad de arquitectura,1975,8,37,40,2,128,4,3,180,0.25,0.8378378378378378,0,0,0.578125,0.75,0,0.6111111111111112,1,2,19,556,68,0,646,0,0,0.10526315789473684,0.11870503597122302,0.1176470588235294,0.1176470588235294,1,0,0,3,0,3,0,0,0,0,0,0,12808,0.14225484072454717,0.5,0.5,0.2222222222222222,45,2076,4,212,1,450,7,135,15,1583,30,30,1,56,20,98
facultad de arquitectura,1976,9,12,40,2,101,73,4,201,0.4444444444444444,0.4166666666666667,0,0,0.6732673267326733,0.0410958904109589,0,0.39800995024875624,1,11,22,619,38,3,694,0,0,0.09090909090909093,0.1308562197092084,0.15789473684210523,0.1282420749279539,1,0,0,4,0,4,0,0,0,0.25,0,0.25,15024,0.1554845580404686,0.5,0.5,0.625,54,2161,4,212,1,450,7,135,15,1583,30,30,1,56,20,98
facultad de arquitectura,1977,16,11,40,2,105,72,4,210,0.3125,0.3636363636363637,0,0,0.7047619047619048,0,0.25,0.4,1,11,21,636,42,4,715,0,0,0,0.1320754716981132,0.14285714285714285,0.1258741258741259,1,0,0,4,0,4,0,0,0,0,0,0,15134,0.1606316902339104,0.49848024316109424,0.49897161661867545,0.4,45,1557,2,92,1,450,6,114,18,1351,30,30,1,56,20,98
facultad de arquitectura,1978,19,22,40,2,168,4,6,219,0.2631578947368421,0.18181818181818185,0,0,0.5238095238095238,0.75,0,0.45662100456621,0,11,24,675,47,4,761,0,0,0.08333333333333333,0.13037037037037036,0.2978723404255319,0.1366622864651774,1,0,0,6,0,6,0,0,0,0.16666666666666666,0,0.16666666666666666,15067,0.1754164730868786,0.49976770425433065,0.5001891789632993,0.42857142857142855,91,3157,4,176,1,450,1,15,5,40,30,30,1,56,20,98
facultad de arquitectura,1979,112,23,40,3,77,85,10,310,0.16964285714285715,0.17391304347826086,0,0,0.8831168831168831,0.04705882352941176,0,0.3064516129032258,1,13,26,796,38,0,874,0,0,0.15384615384615383,0.13944723618090452,0.2894736842105263,0.1441647597254005,1,0,0,5,0,6,0,0,0,0,0,0,4273,0.17224432483032998,1,1,1,91,3157,4,176,1,450,1,15,5,40,30,30,1,56,20,98
facultad de ciencias,1959,8,2,25,2,13,37,1,38,0.375,0.5,0,0,0.4615384615384616,0.05405405405405406,0,0.10526315789473684,0,0,0,165,14,0,179,0,0,0,0.06060606060606061,0.2857142857142857,0.0782122905027933,1,1,1,1,2,1,0,1,0,0,0.5,0,2089,0.3135471517472475,0.5390138822403063,0.5328244274809161,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
facultad de ciencias,1961,2,39,25,5,13,37,1,96,0,0.358974358974359,0,0,0.4615384615384616,0.05405405405405406,0,0.22916666666666663,0,1,0,144,18,0,163,0,0,0,0.08787878787878789,0.33360389610389607,0.1164422367450195,1,1,1,1,2,1,0,1,0,0,0.5,0,2903,0.30864622803995867,0.5397864278332759,0.5535714285714286,0.6,26,1002,1,61,2,473,21,74,3,60,6,96,1,32,12,45
facultad de ciencias,1962,2,42,25,6,13,34,1,97,0,0.42857142857142855,0,0,0.5384615384615384,0.08823529411764706,0,0.28865979381443296,0,1,0,147,25,0,173,0,0,0,0.11515151515151516,0.3814935064935065,0.1546721829872457,1,1,1,1,2,1,0,1,0,0,0.5,0,3245,0.32912172573189524,0.5180277349768875,0.5355805243445693,0.6,26,1206,1,132,2,502,24,944,3,50,15,64,1,32,12,45
facultad de ciencias,1963,2,34,25,5,13,36,1,90,0,0.38235294117647056,0,0,0.5384615384615384,0.05555555555555555,0,0.24444444444444444,0,4,0,145,31,0,180,0,0,0,0.14242424242424245,0.4293831168831169,0.19290212922947192,1,1,1,1,2,1,0,1,0,0,0.5,0,3624,0.3496136865342163,0.5361479028697572,0.5485398579321231,0.6,26,1206,1,132,2,502,24,944,3,41,15,64,1,32,12,45
facultad de ciencias,1964,1,39,25,6,12,35,1,93,0,0.28205128205128205,0,0,0.5,0.02857142857142857,0,0.1935483870967742,0,3,0,165,44,0,212,0,0,0,0.1696969696969697,0.4772727272727273,0.23113207547169812,1,1,1,1,2,1,0,1,0,0,0.5,0,4023,0.33681332339050457,0.5170270942083023,0.4870848708487085,0.6,26,1206,1,132,2,502,24,944,2,31,15,64,1,32,12,45
facultad de ciencias,1965,3,18,25,9,17,38,1,85,0,0.16666666666666666,0,0,0.35294117647058826,0.05263157894736842,0,0.12941176470588237,0,4,0,247,100,0,351,0,0,0,0.10526315789473684,0.35,0.1737891737891738,2,1,1,1,2,2,0,1,0,0,0.5,0,4447,0.32044074657072186,0.5322689453564201,0.5368421052631579,0.6,26,1233,2,148,2,490,33,746,2,22,20,57,1,56,12,45
facultad de ciencias,1966,1,28,25,10,26,31,1,87,0,0.10714285714285714,0,0,0.5,0.12903225806451613,0,0.22988505747126436,0,16,0,341,161,0,518,0,0.125,0,0.08797653958944282,0.36645962732919257,0.17567567567567569,2,1,1,1,2,2,0.5,1,0,0,0.5,0.5,5039,0.3236753324072237,0.5302639412581861,0.5309625996321276,0.5,26,1260,2,164,1,478,42,548,2,12,24,50,1,80,12,45
facultad de ciencias,1967,2,36,25,11,19,31,1,98,0,0.08333333333333333,0,0,0.6842105263157895,0.0967741935483871,0,0.19387755102040816,0,14,5,372,186,0,577,0,0.21428571428571427,0,0.0913978494623656,0.3333333333333333,0.17157712305025996,2,1,1,1,2,2,0.5,1,0,0,0.5,0.5,5547,0.3144041824409591,0.5188390120786011,0.5034403669724771,0.5,26,1254,2,169,1,445,42,548,2,12,26,55,1,80,12,45
facultad de ciencias,1968,3,21,25,10,38,32,1,104,0,0.23809523809523808,0,0,0.3684210526315789,0.09375,0,0.2115384615384615,0,15,5,328,219,0,567,0,0.13333333333333333,0.2,0.06097560975609756,0.3789954337899543,0.18694885361552027,2,1,1,1,2,2,0.5,1,0,0,0.5,0.5,6210,0.31561996779388085,0.5363929146537842,0.551530612244898,0.29411764705882354,26,1248,3,174,1,412,42,548,2,13,28,60,1,80,12,45
facultad de ciencias,1969,2,28,25,11,37,29,1,105,0,0.17857142857142858,0,0,0.40540540540540543,0.13793103448275862,0,0.22857142857142856,0,21,12,466,295,0,794,0,0.04761904761904761,0,0.092274678111588,0.33220338983050846,0.17884130982367755,1,1,1,1,2,2,0,1,0,0,0.5,0,6822,0.31955438287892113,0.5117267663441806,0.5041284403669725,0.2777777777777778,26,1248,2,174,1,412,42,548,2,13,28,60,1,80,12,45
facultad de ciencias,1970,2,24,25,10,39,30,1,103,0,0.16666666666666666,0,0,0.38461538461538464,0.1,0,0.21359223300970873,0,12,6,130,231,0,379,0,0.16666666666666666,0,0.24615384615384617,0.380952380952381,0.32189973614775724,1,1,1,1,2,2,0,1,0,0,0.5,0,7755,0.3841392649903288,0.4724693745970342,0.42967438737831487,0.3333333333333333,26,1248,2,174,1,412,42,548,2,14,28,60,1,80,12,45
facultad de ciencias,1971,1,24,25,9,40,34,1,108,0,0.20833333333333337,0,0,0.4,0.1176470588235294,0,0.23148148148148148,0,21,8,150,257,0,436,0,0.1904761904761905,0.25,0.24,0.3346303501945525,0.29357798165137616,1,1,1,1,2,2,0,1,0,0,0.5,0,8693,0.3964109053261245,0.509490394570344,0.4544399303540337,0.4,31,1481,1,250,1,400,24,1200,2,14,43,33,1,80,12,45
facultad de ciencias,1972,2,18,25,8,47,30,1,103,0.5,0.2777777777777778,0,0,0.2978723404255319,0.3,0,0.27184466019417475,0,24,17,146,290,0,477,0,0.20833333333333337,0.29411764705882354,0.22602739726027396,0.3689655172413793,0.31446540880503143,2,1,1,1,2,3,0,1,0,0,0.5,0,10144,0.39599763406940064,0.5042389589905363,0.4607916355489171,0.4,31,1481,1,262,1,400,24,1278,3,14,43,33,1,80,12,45
facultad de ciencias,1973,3,17,25,5,37,42,1,104,0.6666666666666666,0.29411764705882354,0,0,0.21621621621621623,0.30952380952380953,0,0.2692307692307692,0,35,15,147,339,0,536,0,0.11428571428571428,0.3333333333333333,0.35374149659863946,0.35103244837758113,0.3358208955223881,3,1,1,1,2,4,0,1,0,0,0.5,0.5,10331,0.3681153808924596,0.5048882005614171,0.5132789902708388,0.375,25,1557,1,275,1,400,36,1356,4,14,43,33,1,80,12,45
facultad de ciencias,1974,1,13,25,4,80,38,1,136,0,0.07692307692307693,0,0,0.25,0.3157894736842105,0,0.2426470588235294,0,30,12,225,432,2,701,0,0.13333333333333333,0.3333333333333333,0.30666666666666664,0.38657407407407407,0.34807417974322397,4,3,1,1,1,9,0.25,0.3333333333333333,0,0,0,0.2222222222222222,10528,0.375,0.5045592705167173,0.5055724417426545,0.5454545454545454,45,1557,1,288,1,400,49,1434,5,13,43,33,1,80,12,45
facultad de ciencias,1975,2,65,25,6,58,19,1,144,0,0.9076923076923076,0,0,0.5689655172413793,0.47368421052631576,0,0.7013888888888888,0,26,9,227,485,2,749,0,0.15384615384615383,0.3333333333333333,0.3039647577092511,0.3938144329896907,0.35647530040053405,6,5,1,1,1,12,0.16666666666666666,0,0,0,0,0.08333333333333333,11259,0.3855582200905942,0.5281996624922285,0.5401981110343239,0.5454545454545454,47,2921,1,300,1,400,51,1512,1,13,43,33,1,80,12,45
