year,a,b,c,d,point,w,conta,contb,contc,contd,dist,udist,wdist,clusters,maxclus,maxangle,minclus,minangle
1969,0.82860173784747,-0.07845101719470929,5.428063790235286e-4,0.0452521040424868,fo,0.03588674886395499,11.64936898788024,0.2831991418081373,2.3538758696447044e-5,0.2644528278485129,0.8335367116220912,1.012462747522185,0.06884180123945909,1,1,1.8375261155991345,4,1.1292369535131257
1970,-0.3521212029425585,-0.37162969199058576,1.1087027993262772,0.24204127205407017,enap,0.02463420701194381,1.3981592348017888,4.236723154394479,57.19525489725168,3.9112965216733886,1.2449513420781586,1.3714350989900692,0.0970442087359031,2,2,2.026686019132649,1,1.266957437038617
1970,0.16032379798125812,0.02687913736854423,-0.1286034469027762,-0.01093487807451356,eneo,0.01888072090916884,0.2221509899084747,0.01698712626994291,0.5898137809086387,0.00611856762229993,0.20756836545724397,0.6438663858276364,0.04405295771408425,1,1,1.5364387998063314,2,1.146642794229475
1970,-0.3411361441976528,0.01540039948113999,-0.08719956638634911,0.05902867242418876,escuela nacional de musica,0.0190887338382197,1.016872003255983,0.00563782750560735,0.2741554590958611,0.18026294248949953,0.35735023398390264,0.6263606584925776,0.04260252562020003,2,2,2.026686019132649,1,1.266957437038617
1970,-0.4358746025970208,-0.1414027881010006,0.27279034010575787,-0.2936304068078888,facultad de arquitectura,0.0999255213288078,8.690269537373787,2.4880726479946973,14.045122204568669,23.34972542773761,0.6087814083306328,0.843165495787391,0.05514461046247377,2,2,2.026686019132649,1,1.266957437038617
1970,0.28142265258842164,0.23774541645683103,-0.00533785852331262,0.21547282116114916,facultad de ciencias,0.04142959172326663,1.5019741322120128,2.9161217219598905,0.00222964589996734,5.213134750979745,0.42682387682613887,0.7353630460135957,0.05041950051826758,1,1,1.5364387998063314,2,1.146642794229475
1970,-0.4560267113173807,-0.13624762512847077,-0.26325416108588756,-0.1048573953328506,facultad de contaduria y administracion,0.11640937851290252,11.081593862930808,2.6910176202782403,15.238056680929931,3.468881014939218,0.5539147980268428,0.7779799155790729,0.04960334667966537,2,2,2.026686019132649,1,1.266957437038617
1970,-0.355437901254869,0.04045631699947116,-0.1946269751629266,0.03515005791910195,facultad de derecho,0.06308360711645777,3.648191987779039,0.12857599512620715,4.513502728614713,0.21123793335084137,0.4087639921353328,0.660614018411076,0.04405810641864602,2,2,2.026686019132649,1,1.266957437038617
1970,-0.33240329140157826,0.04840359215954008,-0.13703484991406437,0.2158890521069114,facultad de economia,0.03710505773566025,1.8767111650660089,0.10825774747388282,1.3160921346372196,4.687029126531245,0.42216286996743385,0.6651603601587854,0.04572938821940754,2,2,2.026686019132649,1,1.266957437038617
1970,-0.17361623870008244,-0.13527865041910372,-0.09278096527293075,-0.0768696047069563,facultad de ingenieria,0.13875193740090846,1.9144914781907003,3.1620466192628456,2.2560460178626935,2.2220388769397763,0.25091862275319177,0.6234748397342408,0.04025365174157137,2,2,2.026686019132649,1,1.266957437038617
1970,0.30539985453178603,0.5522539982636236,0.0753912027648783,-0.09541036920880752,facultad de medicina,0.15970310163458637,6.81843488860374,60.65432544254386,1.7145328862493296,3.940105088924319,0.64268228678958506,0.9109956155068328,0.05729550403053193,1,1,1.5364387998063314,2,1.146642794229475
1970,0.9909262194883892,-0.4033208201356617,-0.07153119908952489,-0.03984360551100521,facultad de quimica,0.10005415492861992,44.97295900382226,20.267822876112785,0.9669794924631446,0.43048269006067186,1.072989600027771,1.2372385195186637,0.082148884530378,1,1,1.5364387998063314,2,1.146642794229475
1970,-0.2131961620539931,0.18546567273957076,0.1187140541732947,-0.13228440606961456,fcpys,0.02082253788885308,0.43323757945887614,0.8919313483262362,0.5542798100440722,0.9875390235720548,0.3338297620445857,0.671342563033368,0.04541060094310818,2,2,2.026686019132649,1,1.266957437038617
1970,-0.31285144999950587,0.03464191634487468,-0.03217456609500064,0.43813871773627455,ffyl,0.08541280665503855,3.826775919919855,0.12764314580044853,0.1670088615035822,44.437494102675,0.5404413296721736,0.7575455369546783,0.05220074208780524,2,2,2.026686019132649,1,1.266957437038617
1970,0.25666751065247884,-0.15136257082089832,0.1177826893824648,0.24694829145784075,fmvz,0.04201498365680483,1.2670089746610058,1.1987037902122193,1.1009263261674669,6.944157335394317,0.40453066563879264,0.7206038797554958,0.05088896647998499,1,1,1.5364387998063314,2,1.146642794229475
1970,0.8702723305802575,-0.1648553242956213,0.03269700835084679,0.0108857228611773,fo,0.03268365965876147,11.331169242015624,1.1061329367385078,0.06599907380281443,0.01049659710987352,0.8864190886028535,1.0701543991467872,0.07240663575812575,1,1,1.5364387998063314,2,1.146642794229475
1971,-0.2134539804801941,0.6778455781290138,1.3520296496935555,1.1846012204570755,enap,0.02150508836934955,0.33496329601289226,8.601936885611149,41.00971476587574,39.13297927416431,1.9329514879403384,2.071505708173031,0.14561762930592728,1,12,2.765482839803613,2,0.8054891799513408
1971,-0.03429119823814017,0.25907061068691895,-0.13683087179222278,-0.0897702186559501,eneo,0.01825431064981791,0.00733800887865137,1.066584382668603,0.3565387280418694,0.1907600084240727,0.30834209448477407,0.7734382251231219,0.04714472618008867,2,2,2.5317760125205284,12,0.4003300833862653
1971,-0.3312992386631995,0.3962058305861313,0.5751617558513735,-0.48866009918103526,escuela nacional de musica,0.02480533221456234,0.9307507558167274,3.3898482588648533,8.560480362431345,7.68097117591863,0.9145151631629276,1.1301757702452395,0.07688198050737716,2,2,2.5317760125205284,12,0.4003300833862653
1971,-0.2178425770439913,-0.14251546992980146,0.14543266383582212,0.11234791600938542,facultad de arquitectura,0.05797161303316397,0.9404774580243432,1.0250212962031895,1.279123236434616,0.948861348757072,0.3186514733757159,0.7616907852167888,0.04495834803968372,2,2,2.5317760125205284,12,0.4003300833862653
1971,0.16250490857045502,0.4966862047133787,-0.4096093472517104,0.13897842669568708,facultad de ciencias,0.05243186626762582,0.47334278058517143,11.26037872271194,9.17715610935493,1.3132500563487266,0.6783803149449821,1.0271551716298446,0.06295403758686895,1,12,2.765482839803613,2,0.8054891799513408
1971,-0.24307373290261272,-0.1392510109370239,0.128067853471693,-0.269489120742168,facultad de contaduria y administracion,0.08155264514254802,1.6472578539815756,1.3766649359328569,1.3953764803568398,7.680294204617426,0.4092694038960495,0.7539086148462557,0.04453384483546803,2,2,2.5317760125205284,12,0.4003300833862653
1971,-0.28474092619419283,-0.1625930610229913,0.07488077740491347,-0.29914827628760465,facultad de derecho,0.08058635460949239,2.233617333717843,1.8546373885799825,0.47138448634756314,9.351727640169615,0.4501230060476383,0.7860389861396045,0.04627584333846001,2,2,2.5317760125205284,12,0.4003300833862653
1971,-0.23168397919265452,-0.13426318550416955,0.08239437110033959,-0.16648226093155097,facultad de economia,0.03654572510844833,0.6706193253835874,0.5735139192003469,0.2588241255426439,1.3134992935733556,0.3258975986259655,0.716662624751053,0.04187546348730874,2,2,2.5317760125205284,12,0.4003300833862653
1971,-0.11952199318215229,0.05430433165855112,0.05049906097708331,-0.11481444190871631,facultad de ingenieria,0.15159432225825645,0.7403312191714142,0.3891753883291067,0.40329480396949335,2.591393134858558,0.18156810986925415,0.691299468253972,0.03991347753295405,2,2,2.5317760125205284,12,0.4003300833862653
